n_trial,uncertainty,seek,Market_change_1up,mc_model,Instr,Task1Seek,check,ID,ValInstr,UncIntr,ValUnc,3Qway
29,92,6,1,409,0,1,4,5e9ca26d02bbdc1d13f00b5c,0,0,37628,0
30,93,6,0,-427,0,1,4,5e9ca26d02bbdc1d13f00b5c,0,0,-39711,0
32,63,6,0,-408,0,1,4,5e9ca26d02bbdc1d13f00b5c,0,0,-25704,0
33,46,6,0,-454,0,1,4,5e9ca26d02bbdc1d13f00b5c,0,0,-20884,0
34,96,6,0,-406,0,1,4,5e9ca26d02bbdc1d13f00b5c,0,0,-38976,0
35,17,6,1,420,0,1,4,5e9ca26d02bbdc1d13f00b5c,0,0,7140,0
36,62,6,0,-412,0,1,4,5e9ca26d02bbdc1d13f00b5c,0,0,-25544,0
37,13,6,1,426,0,1,4,5e9ca26d02bbdc1d13f00b5c,0,0,5538,0
38,93,6,0,-450,0,1,4,5e9ca26d02bbdc1d13f00b5c,0,0,-41850,0
40,36,6,0,-433,0,1,4,5e9ca26d02bbdc1d13f00b5c,0,0,-15588,0
41,89,6,0,-453,0,1,4,5e9ca26d02bbdc1d13f00b5c,0,0,-40317,0
42,90,6,1,454,0,1,4,5e9ca26d02bbdc1d13f00b5c,0,0,40860,0
43,68,6,0,-443,0,1,4,5e9ca26d02bbdc1d13f00b5c,0,0,-30124,0
44,62,6,1,431,0,1,4,5e9ca26d02bbdc1d13f00b5c,0,0,26722,0
46,17,6,0,-410,0,1,4,5e9ca26d02bbdc1d13f00b5c,0,0,-6970,0
47,77,6,1,495,0,1,4,5e9ca26d02bbdc1d13f00b5c,0,0,38115,0
48,76,6,1,423,0,1,4,5e9ca26d02bbdc1d13f00b5c,0,0,32148,0
1,37,6,1,425,1,1,4,5e9ca26d02bbdc1d13f00b5c,425,37,15725,15725
2,95,6,0,-400,1,1,4,5e9ca26d02bbdc1d13f00b5c,-400,95,-38000,-38000
3,15,6,0,-423,1,1,4,5e9ca26d02bbdc1d13f00b5c,-423,15,-6345,-6345
4,69,6,0,-469,1,1,4,5e9ca26d02bbdc1d13f00b5c,-469,69,-32361,-32361
5,33,6,1,488,1,1,4,5e9ca26d02bbdc1d13f00b5c,488,33,16104,16104
7,1,6,0,-433,1,1,4,5e9ca26d02bbdc1d13f00b5c,-433,1,-433,-433
8,86,6,0,-458,1,1,4,5e9ca26d02bbdc1d13f00b5c,-458,86,-39388,-39388
9,66,6,0,-415,1,1,4,5e9ca26d02bbdc1d13f00b5c,-415,66,-27390,-27390
11,67,6,1,442,1,1,4,5e9ca26d02bbdc1d13f00b5c,442,67,29614,29614
12,60,6,0,-499,1,1,4,5e9ca26d02bbdc1d13f00b5c,-499,60,-29940,-29940
13,70,6,1,460,1,1,4,5e9ca26d02bbdc1d13f00b5c,460,70,32200,32200
14,49,6,1,491,1,1,4,5e9ca26d02bbdc1d13f00b5c,491,49,24059,24059
15,63,6,0,-425,1,1,4,5e9ca26d02bbdc1d13f00b5c,-425,63,-26775,-26775
17,79,6,0,-446,1,1,4,5e9ca26d02bbdc1d13f00b5c,-446,79,-35234,-35234
18,74,6,0,-416,1,1,4,5e9ca26d02bbdc1d13f00b5c,-416,74,-30784,-30784
19,8,6,1,459,1,1,4,5e9ca26d02bbdc1d13f00b5c,459,8,3672,3672
20,31,6,0,-420,1,1,4,5e9ca26d02bbdc1d13f00b5c,-420,31,-13020,-13020
21,86,6,0,-447,1,1,4,5e9ca26d02bbdc1d13f00b5c,-447,86,-38442,-38442
22,3,6,1,500,1,1,4,5e9ca26d02bbdc1d13f00b5c,500,3,1500,1500
24,77,6,1,448,1,1,4,5e9ca26d02bbdc1d13f00b5c,448,77,34496,34496
25,90,6,1,486,1,1,4,5e9ca26d02bbdc1d13f00b5c,486,90,43740,43740
27,15,6,1,427,1,1,4,5e9ca26d02bbdc1d13f00b5c,427,15,6405,6405
28,83,6,1,425,1,1,4,5e9ca26d02bbdc1d13f00b5c,425,83,35275,35275
29,93,6,0,-474,1,1,4,5e9ca26d02bbdc1d13f00b5c,-474,93,-44082,-44082
30,40,6,0,-465,1,1,4,5e9ca26d02bbdc1d13f00b5c,-465,40,-18600,-18600
32,11,6,0,-463,1,1,4,5e9ca26d02bbdc1d13f00b5c,-463,11,-5093,-5093
33,95,6,1,476,1,1,4,5e9ca26d02bbdc1d13f00b5c,476,95,45220,45220
34,45,6,1,418,1,1,4,5e9ca26d02bbdc1d13f00b5c,418,45,18810,18810
35,91,6,1,444,1,1,4,5e9ca26d02bbdc1d13f00b5c,444,91,40404,40404
36,61,6,1,455,1,1,4,5e9ca26d02bbdc1d13f00b5c,455,61,27755,27755
37,83,6,0,-449,1,1,4,5e9ca26d02bbdc1d13f00b5c,-449,83,-37267,-37267
38,65,6,1,441,1,1,4,5e9ca26d02bbdc1d13f00b5c,441,65,28665,28665
40,91,6,0,-495,1,1,4,5e9ca26d02bbdc1d13f00b5c,-495,91,-45045,-45045
41,55,6,0,-404,1,1,4,5e9ca26d02bbdc1d13f00b5c,-404,55,-22220,-22220
42,53,6,0,-425,1,1,4,5e9ca26d02bbdc1d13f00b5c,-425,53,-22525,-22525
43,74,6,0,-460,1,1,4,5e9ca26d02bbdc1d13f00b5c,-460,74,-34040,-34040
44,91,6,0,-447,1,1,4,5e9ca26d02bbdc1d13f00b5c,-447,91,-40677,-40677
46,97,6,0,-436,1,1,4,5e9ca26d02bbdc1d13f00b5c,-436,97,-42292,-42292
47,25,6,1,435,1,1,4,5e9ca26d02bbdc1d13f00b5c,435,25,10875,10875
48,11,6,1,429,1,1,4,5e9ca26d02bbdc1d13f00b5c,429,11,4719,4719
1,50,6,1,477,0,1,4,5e9da14442f41809eb155db4,0,0,23850,0
2,87,6,0,-407,0,1,4,5e9da14442f41809eb155db4,0,0,-35409,0
3,68,6,1,401,0,1,4,5e9da14442f41809eb155db4,0,0,27268,0
4,28,6,0,-457,0,1,4,5e9da14442f41809eb155db4,0,0,-12796,0
5,65,6,1,421,0,1,4,5e9da14442f41809eb155db4,0,0,27365,0
7,66,6,1,471,0,1,4,5e9da14442f41809eb155db4,0,0,31086,0
8,53,6,1,469,0,1,4,5e9da14442f41809eb155db4,0,0,24857,0
9,79,6,0,-457,0,1,4,5e9da14442f41809eb155db4,0,0,-36103,0
11,57,6,1,481,0,1,4,5e9da14442f41809eb155db4,0,0,27417,0
12,93,6,0,-408,0,1,4,5e9da14442f41809eb155db4,0,0,-37944,0
13,88,6,1,403,0,1,4,5e9da14442f41809eb155db4,0,0,35464,0
14,97,6,1,433,0,1,4,5e9da14442f41809eb155db4,0,0,42001,0
15,90,6,0,-412,0,1,4,5e9da14442f41809eb155db4,0,0,-37080,0
17,22,6,0,-459,0,1,4,5e9da14442f41809eb155db4,0,0,-10098,0
18,2,6,1,444,0,1,4,5e9da14442f41809eb155db4,0,0,888,0
19,15,6,1,428,0,1,4,5e9da14442f41809eb155db4,0,0,6420,0
20,22,6,0,-481,0,1,4,5e9da14442f41809eb155db4,0,0,-10582,0
21,14,6,1,497,0,1,4,5e9da14442f41809eb155db4,0,0,6958,0
22,32,6,1,410,0,1,4,5e9da14442f41809eb155db4,0,0,13120,0
24,44,6,0,-493,0,1,4,5e9da14442f41809eb155db4,0,0,-21692,0
25,83,6,0,-474,0,1,4,5e9da14442f41809eb155db4,0,0,-39342,0
27,66,6,1,400,0,1,4,5e9da14442f41809eb155db4,0,0,26400,0
28,77,6,1,468,0,1,4,5e9da14442f41809eb155db4,0,0,36036,0
29,81,6,1,421,0,1,4,5e9da14442f41809eb155db4,0,0,34101,0
30,22,6,1,468,0,1,4,5e9da14442f41809eb155db4,0,0,10296,0
32,86,6,0,-408,0,1,4,5e9da14442f41809eb155db4,0,0,-35088,0
33,49,6,0,-465,0,1,4,5e9da14442f41809eb155db4,0,0,-22785,0
34,6,6,1,482,0,1,4,5e9da14442f41809eb155db4,0,0,2892,0
35,61,6,1,446,0,1,4,5e9da14442f41809eb155db4,0,0,27206,0
36,89,6,0,-425,0,1,4,5e9da14442f41809eb155db4,0,0,-37825,0
37,41,6,1,423,0,1,4,5e9da14442f41809eb155db4,0,0,17343,0
38,81,6,1,433,0,1,4,5e9da14442f41809eb155db4,0,0,35073,0
40,68,6,0,-486,0,1,4,5e9da14442f41809eb155db4,0,0,-33048,0
41,62,6,1,401,0,1,4,5e9da14442f41809eb155db4,0,0,24862,0
42,40,6,1,440,0,1,4,5e9da14442f41809eb155db4,0,0,17600,0
43,39,6,1,453,0,1,4,5e9da14442f41809eb155db4,0,0,17667,0
44,40,6,1,446,0,1,4,5e9da14442f41809eb155db4,0,0,17840,0
46,17,6,0,-410,0,1,4,5e9da14442f41809eb155db4,0,0,-6970,0
47,1,6,0,-484,0,1,4,5e9da14442f41809eb155db4,0,0,-484,0
48,9,6,0,-473,0,1,4,5e9da14442f41809eb155db4,0,0,-4257,0
1,68,6,0,-474,1,1,4,5e9da14442f41809eb155db4,-474,68,-32232,-32232
2,36,6,0,-419,1,1,4,5e9da14442f41809eb155db4,-419,36,-15084,-15084
3,47,6,0,-415,1,1,4,5e9da14442f41809eb155db4,-415,47,-19505,-19505
4,92,6,1,451,1,1,4,5e9da14442f41809eb155db4,451,92,41492,41492
5,72,6,1,448,1,1,4,5e9da14442f41809eb155db4,448,72,32256,32256
7,45,6,1,446,1,1,4,5e9da14442f41809eb155db4,446,45,20070,20070
8,97,6,1,405,1,1,4,5e9da14442f41809eb155db4,405,97,39285,39285
9,40,6,0,-470,1,1,4,5e9da14442f41809eb155db4,-470,40,-18800,-18800
11,96,6,0,-423,1,1,4,5e9da14442f41809eb155db4,-423,96,-40608,-40608
12,53,6,1,444,1,1,4,5e9da14442f41809eb155db4,444,53,23532,23532
13,33,6,0,-427,1,1,4,5e9da14442f41809eb155db4,-427,33,-14091,-14091
14,22,6,1,479,1,1,4,5e9da14442f41809eb155db4,479,22,10538,10538
15,53,6,0,-466,1,1,4,5e9da14442f41809eb155db4,-466,53,-24698,-24698
17,15,6,1,474,1,1,4,5e9da14442f41809eb155db4,474,15,7110,7110
18,90,6,0,-497,1,1,4,5e9da14442f41809eb155db4,-497,90,-44730,-44730
19,60,6,0,-411,1,1,4,5e9da14442f41809eb155db4,-411,60,-24660,-24660
20,51,6,1,481,1,1,4,5e9da14442f41809eb155db4,481,51,24531,24531
21,25,6,0,-414,1,1,4,5e9da14442f41809eb155db4,-414,25,-10350,-10350
22,16,6,0,-461,1,1,4,5e9da14442f41809eb155db4,-461,16,-7376,-7376
24,8,6,1,466,1,1,4,5e9da14442f41809eb155db4,466,8,3728,3728
25,31,6,1,453,1,1,4,5e9da14442f41809eb155db4,453,31,14043,14043
27,59,6,0,-500,1,1,4,5e9da14442f41809eb155db4,-500,59,-29500,-29500
28,29,6,0,-409,1,1,4,5e9da14442f41809eb155db4,-409,29,-11861,-11861
29,65,6,1,416,1,1,4,5e9da14442f41809eb155db4,416,65,27040,27040
30,21,6,0,-439,1,1,4,5e9da14442f41809eb155db4,-439,21,-9219,-9219
32,36,6,1,484,1,1,4,5e9da14442f41809eb155db4,484,36,17424,17424
33,25,6,0,-465,1,1,4,5e9da14442f41809eb155db4,-465,25,-11625,-11625
34,5,6,0,-447,1,1,4,5e9da14442f41809eb155db4,-447,5,-2235,-2235
35,25,6,0,-445,1,1,4,5e9da14442f41809eb155db4,-445,25,-11125,-11125
36,59,6,1,497,1,1,4,5e9da14442f41809eb155db4,497,59,29323,29323
37,18,6,0,-441,1,1,4,5e9da14442f41809eb155db4,-441,18,-7938,-7938
38,30,6,1,498,1,1,4,5e9da14442f41809eb155db4,498,30,14940,14940
40,45,6,1,479,1,1,4,5e9da14442f41809eb155db4,479,45,21555,21555
41,24,6,0,-468,1,1,4,5e9da14442f41809eb155db4,-468,24,-11232,-11232
42,65,6,0,-491,1,1,4,5e9da14442f41809eb155db4,-491,65,-31915,-31915
43,21,6,0,-422,1,1,4,5e9da14442f41809eb155db4,-422,21,-8862,-8862
44,37,6,1,464,1,1,4,5e9da14442f41809eb155db4,464,37,17168,17168
46,23,6,1,446,1,1,4,5e9da14442f41809eb155db4,446,23,10258,10258
47,8,6,1,443,1,1,4,5e9da14442f41809eb155db4,443,8,3544,3544
48,60,6,1,420,1,1,4,5e9da14442f41809eb155db4,420,60,25200,25200
1,93,6,1,436,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,40548,0
2,22,6,0,-498,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-10956,0
3,76,6,0,-474,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-36024,0
4,55,6,1,473,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,26015,0
5,57,6,0,-444,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-25308,0
7,19,6,0,-446,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-8474,0
8,58,6,0,-449,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-26042,0
9,51,6,1,464,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,23664,0
11,50,6,0,-479,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-23950,0
12,7,6,1,430,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,3010,0
13,30,6,1,477,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,14310,0
14,74,6,0,-491,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-36334,0
15,44,6,1,471,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,20724,0
17,95,6,0,-485,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-46075,0
18,92,6,0,-431,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-39652,0
19,28,6,0,-410,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-11480,0
20,38,6,0,-401,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-15238,0
21,39,6,0,-450,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-17550,0
22,24,6,1,498,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,11952,0
24,40,6,1,449,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,17960,0
25,62,6,0,-461,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-28582,0
27,98,6,0,-433,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-42434,0
28,52,6,1,430,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,22360,0
29,55,6,0,-401,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-22055,0
30,59,6,1,471,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,27789,0
32,4,0,1,434,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,1736,0
33,34,6,0,-477,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-16218,0
34,18,3,1,446,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,8028,0
35,81,4,0,-409,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-33129,0
36,30,6,0,-466,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-13980,0
37,9,6,0,-425,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-3825,0
38,31,6,1,453,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,14043,0
40,27,6,0,-448,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-12096,0
41,1,6,1,410,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,410,0
42,14,6,1,420,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,5880,0
43,43,6,0,-492,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-21156,0
44,97,6,1,460,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,44620,0
46,80,6,0,-441,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-35280,0
47,90,6,1,426,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,38340,0
48,65,6,0,-446,0,1,4,5e9ffa9ee172201b04f1a4c6,0,0,-28990,0
1,10,6,1,497,1,1,4,5e9ffa9ee172201b04f1a4c6,497,10,4970,4970
2,73,6,1,492,1,1,4,5e9ffa9ee172201b04f1a4c6,492,73,35916,35916
3,45,6,1,473,1,1,4,5e9ffa9ee172201b04f1a4c6,473,45,21285,21285
4,58,6,1,457,1,1,4,5e9ffa9ee172201b04f1a4c6,457,58,26506,26506
5,81,6,1,475,1,1,4,5e9ffa9ee172201b04f1a4c6,475,81,38475,38475
7,8,6,1,426,1,1,4,5e9ffa9ee172201b04f1a4c6,426,8,3408,3408
8,58,6,0,-437,1,1,4,5e9ffa9ee172201b04f1a4c6,-437,58,-25346,-25346
9,4,6,0,-441,1,1,4,5e9ffa9ee172201b04f1a4c6,-441,4,-1764,-1764
11,79,6,1,459,1,1,4,5e9ffa9ee172201b04f1a4c6,459,79,36261,36261
12,52,6,1,414,1,1,4,5e9ffa9ee172201b04f1a4c6,414,52,21528,21528
13,64,6,0,-404,1,1,4,5e9ffa9ee172201b04f1a4c6,-404,64,-25856,-25856
14,76,6,1,439,1,1,4,5e9ffa9ee172201b04f1a4c6,439,76,33364,33364
15,26,6,1,444,1,1,4,5e9ffa9ee172201b04f1a4c6,444,26,11544,11544
17,88,6,0,-425,1,1,4,5e9ffa9ee172201b04f1a4c6,-425,88,-37400,-37400
18,53,6,0,-422,1,1,4,5e9ffa9ee172201b04f1a4c6,-422,53,-22366,-22366
19,90,6,0,-435,1,1,4,5e9ffa9ee172201b04f1a4c6,-435,90,-39150,-39150
20,93,6,1,430,1,1,4,5e9ffa9ee172201b04f1a4c6,430,93,39990,39990
21,72,6,0,-500,1,1,4,5e9ffa9ee172201b04f1a4c6,-500,72,-36000,-36000
22,20,6,1,416,1,1,4,5e9ffa9ee172201b04f1a4c6,416,20,8320,8320
24,82,6,0,-441,1,1,4,5e9ffa9ee172201b04f1a4c6,-441,82,-36162,-36162
25,50,6,0,-426,1,1,4,5e9ffa9ee172201b04f1a4c6,-426,50,-21300,-21300
27,34,6,1,444,1,1,4,5e9ffa9ee172201b04f1a4c6,444,34,15096,15096
28,66,6,0,-421,1,1,4,5e9ffa9ee172201b04f1a4c6,-421,66,-27786,-27786
29,88,6,0,-416,1,1,4,5e9ffa9ee172201b04f1a4c6,-416,88,-36608,-36608
30,93,6,1,405,1,1,4,5e9ffa9ee172201b04f1a4c6,405,93,37665,37665
32,47,6,0,-409,1,1,4,5e9ffa9ee172201b04f1a4c6,-409,47,-19223,-19223
33,90,6,0,-457,1,1,4,5e9ffa9ee172201b04f1a4c6,-457,90,-41130,-41130
34,40,6,0,-459,1,1,4,5e9ffa9ee172201b04f1a4c6,-459,40,-18360,-18360
35,80,6,0,-494,1,1,4,5e9ffa9ee172201b04f1a4c6,-494,80,-39520,-39520
36,19,6,1,461,1,1,4,5e9ffa9ee172201b04f1a4c6,461,19,8759,8759
37,95,6,0,-426,1,1,4,5e9ffa9ee172201b04f1a4c6,-426,95,-40470,-40470
38,23,6,0,-492,1,1,4,5e9ffa9ee172201b04f1a4c6,-492,23,-11316,-11316
40,67,6,1,488,1,1,4,5e9ffa9ee172201b04f1a4c6,488,67,32696,32696
41,21,6,1,459,1,1,4,5e9ffa9ee172201b04f1a4c6,459,21,9639,9639
42,6,6,0,-439,1,1,4,5e9ffa9ee172201b04f1a4c6,-439,6,-2634,-2634
43,80,6,0,-435,1,1,4,5e9ffa9ee172201b04f1a4c6,-435,80,-34800,-34800
44,35,6,0,-409,1,1,4,5e9ffa9ee172201b04f1a4c6,-409,35,-14315,-14315
46,33,6,0,-433,1,1,4,5e9ffa9ee172201b04f1a4c6,-433,33,-14289,-14289
47,80,6,1,434,1,1,4,5e9ffa9ee172201b04f1a4c6,434,80,34720,34720
48,98,6,0,-404,1,1,4,5e9ffa9ee172201b04f1a4c6,-404,98,-39592,-39592
1,31,0,0,-489,0,1,4,5eaaee8903ea9906ba49f7db,0,0,-15159,0
2,79,0,1,432,0,1,4,5eaaee8903ea9906ba49f7db,0,0,34128,0
3,32,6,1,424,0,1,4,5eaaee8903ea9906ba49f7db,0,0,13568,0
4,1,6,1,441,0,1,4,5eaaee8903ea9906ba49f7db,0,0,441,0
5,83,6,1,487,0,1,4,5eaaee8903ea9906ba49f7db,0,0,40421,0
7,42,6,0,-492,0,1,4,5eaaee8903ea9906ba49f7db,0,0,-20664,0
8,27,6,1,431,0,1,4,5eaaee8903ea9906ba49f7db,0,0,11637,0
9,33,6,0,-400,0,1,4,5eaaee8903ea9906ba49f7db,0,0,-13200,0
11,83,6,0,-406,0,1,4,5eaaee8903ea9906ba49f7db,0,0,-33698,0
12,71,6,1,461,0,1,4,5eaaee8903ea9906ba49f7db,0,0,32731,0
13,1,6,1,487,0,1,4,5eaaee8903ea9906ba49f7db,0,0,487,0
14,14,6,1,434,0,1,4,5eaaee8903ea9906ba49f7db,0,0,6076,0
15,85,6,1,473,0,1,4,5eaaee8903ea9906ba49f7db,0,0,40205,0
17,97,6,1,491,0,1,4,5eaaee8903ea9906ba49f7db,0,0,47627,0
18,87,6,1,429,0,1,4,5eaaee8903ea9906ba49f7db,0,0,37323,0
19,89,6,1,416,0,1,4,5eaaee8903ea9906ba49f7db,0,0,37024,0
20,25,6,1,439,0,1,4,5eaaee8903ea9906ba49f7db,0,0,10975,0
21,76,6,0,-439,0,1,4,5eaaee8903ea9906ba49f7db,0,0,-33364,0
22,19,6,1,410,0,1,4,5eaaee8903ea9906ba49f7db,0,0,7790,0
24,16,6,1,430,0,1,4,5eaaee8903ea9906ba49f7db,0,0,6880,0
25,22,6,1,480,0,1,4,5eaaee8903ea9906ba49f7db,0,0,10560,0
27,4,6,0,-488,0,1,4,5eaaee8903ea9906ba49f7db,0,0,-1952,0
28,1,6,0,-427,0,1,4,5eaaee8903ea9906ba49f7db,0,0,-427,0
29,40,6,0,-408,0,1,4,5eaaee8903ea9906ba49f7db,0,0,-16320,0
30,47,6,1,467,0,1,4,5eaaee8903ea9906ba49f7db,0,0,21949,0
32,64,6,0,-453,0,1,4,5eaaee8903ea9906ba49f7db,0,0,-28992,0
33,55,6,1,456,0,1,4,5eaaee8903ea9906ba49f7db,0,0,25080,0
34,22,6,1,408,0,1,4,5eaaee8903ea9906ba49f7db,0,0,8976,0
35,54,6,1,468,0,1,4,5eaaee8903ea9906ba49f7db,0,0,25272,0
36,1,6,0,-410,0,1,4,5eaaee8903ea9906ba49f7db,0,0,-410,0
37,49,6,1,463,0,1,4,5eaaee8903ea9906ba49f7db,0,0,22687,0
38,94,6,0,-440,0,1,4,5eaaee8903ea9906ba49f7db,0,0,-41360,0
40,32,6,0,-455,0,1,4,5eaaee8903ea9906ba49f7db,0,0,-14560,0
41,59,6,0,-493,0,1,4,5eaaee8903ea9906ba49f7db,0,0,-29087,0
42,38,6,0,-474,0,1,4,5eaaee8903ea9906ba49f7db,0,0,-18012,0
43,22,6,1,467,0,1,4,5eaaee8903ea9906ba49f7db,0,0,10274,0
44,36,6,0,-442,0,1,4,5eaaee8903ea9906ba49f7db,0,0,-15912,0
46,92,6,0,-467,0,1,4,5eaaee8903ea9906ba49f7db,0,0,-42964,0
47,4,6,0,-472,0,1,4,5eaaee8903ea9906ba49f7db,0,0,-1888,0
48,44,6,0,-426,0,1,4,5eaaee8903ea9906ba49f7db,0,0,-18744,0
1,38,6,0,-444,1,1,4,5eaaee8903ea9906ba49f7db,-444,38,-16872,-16872
2,33,6,0,-455,1,1,4,5eaaee8903ea9906ba49f7db,-455,33,-15015,-15015
3,59,6,0,-404,1,1,4,5eaaee8903ea9906ba49f7db,-404,59,-23836,-23836
4,89,6,1,500,1,1,4,5eaaee8903ea9906ba49f7db,500,89,44500,44500
5,91,6,0,-497,1,1,4,5eaaee8903ea9906ba49f7db,-497,91,-45227,-45227
7,79,6,1,422,1,1,4,5eaaee8903ea9906ba49f7db,422,79,33338,33338
8,63,6,1,440,1,1,4,5eaaee8903ea9906ba49f7db,440,63,27720,27720
9,41,6,0,-492,1,1,4,5eaaee8903ea9906ba49f7db,-492,41,-20172,-20172
11,24,6,1,446,1,1,4,5eaaee8903ea9906ba49f7db,446,24,10704,10704
12,30,6,0,-491,1,1,4,5eaaee8903ea9906ba49f7db,-491,30,-14730,-14730
13,37,6,1,414,1,1,4,5eaaee8903ea9906ba49f7db,414,37,15318,15318
14,38,6,0,-486,1,1,4,5eaaee8903ea9906ba49f7db,-486,38,-18468,-18468
15,64,6,0,-498,1,1,4,5eaaee8903ea9906ba49f7db,-498,64,-31872,-31872
17,13,6,0,-445,1,1,4,5eaaee8903ea9906ba49f7db,-445,13,-5785,-5785
18,17,6,0,-452,1,1,4,5eaaee8903ea9906ba49f7db,-452,17,-7684,-7684
19,86,6,1,462,1,1,4,5eaaee8903ea9906ba49f7db,462,86,39732,39732
20,75,6,1,427,1,1,4,5eaaee8903ea9906ba49f7db,427,75,32025,32025
21,86,6,1,430,1,1,4,5eaaee8903ea9906ba49f7db,430,86,36980,36980
22,5,6,0,-477,1,1,4,5eaaee8903ea9906ba49f7db,-477,5,-2385,-2385
24,55,6,1,445,1,1,4,5eaaee8903ea9906ba49f7db,445,55,24475,24475
25,83,6,0,-445,1,1,4,5eaaee8903ea9906ba49f7db,-445,83,-36935,-36935
27,71,6,0,-494,1,1,4,5eaaee8903ea9906ba49f7db,-494,71,-35074,-35074
28,89,6,0,-413,1,1,4,5eaaee8903ea9906ba49f7db,-413,89,-36757,-36757
29,55,6,1,480,1,1,4,5eaaee8903ea9906ba49f7db,480,55,26400,26400
30,10,6,1,419,1,1,4,5eaaee8903ea9906ba49f7db,419,10,4190,4190
32,24,6,0,-448,1,1,4,5eaaee8903ea9906ba49f7db,-448,24,-10752,-10752
33,32,6,1,489,1,1,4,5eaaee8903ea9906ba49f7db,489,32,15648,15648
34,22,6,0,-452,1,1,4,5eaaee8903ea9906ba49f7db,-452,22,-9944,-9944
35,48,6,0,-486,1,1,4,5eaaee8903ea9906ba49f7db,-486,48,-23328,-23328
36,34,6,1,410,1,1,4,5eaaee8903ea9906ba49f7db,410,34,13940,13940
37,58,6,1,470,1,1,4,5eaaee8903ea9906ba49f7db,470,58,27260,27260
38,13,6,1,475,1,1,4,5eaaee8903ea9906ba49f7db,475,13,6175,6175
40,72,6,0,-469,1,1,4,5eaaee8903ea9906ba49f7db,-469,72,-33768,-33768
41,73,6,0,-438,1,1,4,5eaaee8903ea9906ba49f7db,-438,73,-31974,-31974
42,22,6,1,490,1,1,4,5eaaee8903ea9906ba49f7db,490,22,10780,10780
43,42,6,0,-474,1,1,4,5eaaee8903ea9906ba49f7db,-474,42,-19908,-19908
44,34,6,0,-494,1,1,4,5eaaee8903ea9906ba49f7db,-494,34,-16796,-16796
46,50,6,1,454,1,1,4,5eaaee8903ea9906ba49f7db,454,50,22700,22700
47,44,6,1,406,1,1,4,5eaaee8903ea9906ba49f7db,406,44,17864,17864
48,39,6,1,424,1,1,4,5eaaee8903ea9906ba49f7db,424,39,16536,16536
1,11,1,1,468,0,1,2,5ecae23b40dae00008174c32,0,0,5148,0
2,44,1,1,457,0,1,2,5ecae23b40dae00008174c32,0,0,20108,0
3,68,4,0,-487,0,1,2,5ecae23b40dae00008174c32,0,0,-33116,0
4,83,3,0,-411,0,1,2,5ecae23b40dae00008174c32,0,0,-34113,0
5,63,4,1,489,0,1,2,5ecae23b40dae00008174c32,0,0,30807,0
7,78,1,0,-467,0,1,2,5ecae23b40dae00008174c32,0,0,-36426,0
8,13,1,1,417,0,1,2,5ecae23b40dae00008174c32,0,0,5421,0
9,10,0,0,-425,0,1,2,5ecae23b40dae00008174c32,0,0,-4250,0
11,57,2,1,447,0,1,2,5ecae23b40dae00008174c32,0,0,25479,0
12,51,1,0,-409,0,1,2,5ecae23b40dae00008174c32,0,0,-20859,0
