n_trial,uncertainty,share,Predicted_MC_1up,Predicted_MC,Instr,Task1Seek,check,ID,mc_model,,ValInstr,UncIntr,ValUnc,3Qway
4,5,6,0,-460,1,2,4,5efe3d722e800832404ef5bb,-460,0,-460,5,-2300,-2300
5,55,6,1,474,1,2,4,5efe3d722e800832404ef5bb,474,0,474,55,26070,26070
7,60,6,0,-438,1,2,4,5efe3d722e800832404ef5bb,-438,0,-438,60,-26280,-26280
8,41,0,1,477,1,2,4,5efe3d722e800832404ef5bb,431,0,431,41,17671,17671
9,84,6,1,449,1,2,4,5efe3d722e800832404ef5bb,450,0,450,84,37800,37800
11,26,6,1,475,1,2,4,5efe3d722e800832404ef5bb,475,0,475,26,12350,12350
12,78,0,1,476,1,2,4,5efe3d722e800832404ef5bb,430,0,430,78,33540,33540
13,42,6,0,-476,1,2,4,5efe3d722e800832404ef5bb,-476,0,-476,42,-19992,-19992
14,91,0,1,460,1,2,4,5efe3d722e800832404ef5bb,-408,0,-408,91,-37128,-37128
15,43,1,1,469,1,2,4,5efe3d722e800832404ef5bb,420,0,420,43,18060,18060
17,56,0,1,439,1,2,4,5efe3d722e800832404ef5bb,474,0,474,56,26544,26544
18,94,0,0,-489,1,2,4,5efe3d722e800832404ef5bb,424,0,424,94,39856,39856
19,98,0,0,-455,1,2,4,5efe3d722e800832404ef5bb,420,0,420,98,41160,41160
20,62,6,1,491,1,2,4,5efe3d722e800832404ef5bb,491,0,491,62,30442,30442
21,81,0,0,-485,1,2,4,5efe3d722e800832404ef5bb,-462,0,-462,81,-37422,-37422
22,68,0,0,-495,1,2,4,5efe3d722e800832404ef5bb,-423,0,-423,68,-28764,-28764
24,34,6,1,430,1,2,4,5efe3d722e800832404ef5bb,430,0,430,34,14620,14620
25,22,0,1,406,1,2,4,5efe3d722e800832404ef5bb,497,0,497,22,10934,10934
27,33,6,1,444,1,2,4,5efe3d722e800832404ef5bb,444,0,444,33,14652,14652
28,35,4,1,444,1,2,4,5efe3d722e800832404ef5bb,431,0,431,35,15085,15085
29,95,0,0,-411,1,2,4,5efe3d722e800832404ef5bb,-421,0,-421,95,-39995,-39995
30,90,0,0,-486,1,2,4,5efe3d722e800832404ef5bb,417,0,417,90,37530,37530
32,99,0,0,-425,1,2,4,5efe3d722e800832404ef5bb,459,0,459,99,45441,45441
33,90,6,0,-473,1,2,4,5efe3d722e800832404ef5bb,-479,0,-479,90,-43110,-43110
34,49,3,1,468,1,2,4,5efe3d722e800832404ef5bb,481,0,481,49,23569,23569
35,55,6,1,434,1,2,4,5efe3d722e800832404ef5bb,434,0,434,55,23870,23870
36,85,6,0,-408,1,2,4,5efe3d722e800832404ef5bb,-408,0,-408,85,-34680,-34680
37,34,6,1,429,1,2,4,5efe3d722e800832404ef5bb,429,0,429,34,14586,14586
38,96,6,0,-430,1,2,4,5efe3d722e800832404ef5bb,-430,0,-430,96,-41280,-41280
40,59,0,0,-478,1,2,4,5efe3d722e800832404ef5bb,-433,0,-433,59,-25547,-25547
41,50,0,0,-475,1,2,4,5efe3d722e800832404ef5bb,-417,0,-417,50,-20850,-20850
42,42,0,1,493,1,2,4,5efe3d722e800832404ef5bb,-486,0,-486,42,-20412,-20412
43,73,0,1,440,1,2,4,5efe3d722e800832404ef5bb,-464,0,-464,73,-33872,-33872
44,91,6,0,-404,1,2,4,5efe3d722e800832404ef5bb,-402,0,-402,91,-36582,-36582
46,72,5,1,463,1,2,4,5efe3d722e800832404ef5bb,473,0,473,72,34056,34056
47,12,6,0,-485,1,2,4,5efe3d722e800832404ef5bb,-485,0,-485,12,-5820,-5820
48,79,3,0,-441,1,2,4,5efe3d722e800832404ef5bb,-408,0,-408,79,-32232,-32232
1,93,6,0,-485,0,2,4,5f0f59f3bc44f50f92845a05,-431,0,0,0,-40083,0
2,71,6,1,492,0,2,4,5f0f59f3bc44f50f92845a05,421,0,0,0,29891,0
3,31,6,0,-447,0,2,4,5f0f59f3bc44f50f92845a05,-447,0,0,0,-13857,0
4,18,6,0,-406,0,2,4,5f0f59f3bc44f50f92845a05,-406,0,0,0,-7308,0
5,66,6,1,403,0,2,4,5f0f59f3bc44f50f92845a05,403,0,0,0,26598,0
7,28,6,1,445,0,2,4,5f0f59f3bc44f50f92845a05,445,0,0,0,12460,0
8,54,6,1,440,0,2,4,5f0f59f3bc44f50f92845a05,448,0,0,0,24192,0
9,65,6,1,404,0,2,4,5f0f59f3bc44f50f92845a05,404,0,0,0,26260,0
11,53,6,1,409,0,2,4,5f0f59f3bc44f50f92845a05,409,0,0,0,21677,0
12,47,6,0,-421,0,2,4,5f0f59f3bc44f50f92845a05,-453,0,0,0,-21291,0
13,68,6,1,400,0,2,4,5f0f59f3bc44f50f92845a05,459,0,0,0,31212,0
14,25,6,0,-496,0,2,4,5f0f59f3bc44f50f92845a05,-496,0,0,0,-12400,0
15,63,6,1,456,0,2,4,5f0f59f3bc44f50f92845a05,407,0,0,0,25641,0
17,1,6,1,458,0,2,4,5f0f59f3bc44f50f92845a05,458,0,0,0,458,0
18,81,6,1,472,0,2,4,5f0f59f3bc44f50f92845a05,482,0,0,0,39042,0
19,74,6,0,-410,0,2,4,5f0f59f3bc44f50f92845a05,-456,0,0,0,-33744,0
20,35,6,1,434,0,2,4,5f0f59f3bc44f50f92845a05,434,0,0,0,15190,0
21,19,6,1,457,0,2,4,5f0f59f3bc44f50f92845a05,457,0,0,0,8683,0
22,39,6,0,-469,0,2,4,5f0f59f3bc44f50f92845a05,-469,0,0,0,-18291,0
24,62,6,0,-487,0,2,4,5f0f59f3bc44f50f92845a05,-487,0,0,0,-30194,0
25,79,6,0,-426,0,2,4,5f0f59f3bc44f50f92845a05,-426,0,0,0,-33654,0
27,97,6,0,-463,0,2,4,5f0f59f3bc44f50f92845a05,490,0,0,0,47530,0
28,33,6,1,425,0,2,4,5f0f59f3bc44f50f92845a05,425,0,0,0,14025,0
29,31,6,0,-494,0,2,4,5f0f59f3bc44f50f92845a05,420,0,0,0,13020,0
30,47,6,1,449,0,2,4,5f0f59f3bc44f50f92845a05,449,0,0,0,21103,0
32,24,6,1,457,0,2,4,5f0f59f3bc44f50f92845a05,457,0,0,0,10968,0
33,63,6,1,453,0,2,4,5f0f59f3bc44f50f92845a05,453,0,0,0,28539,0
34,23,6,1,421,0,2,4,5f0f59f3bc44f50f92845a05,461,0,0,0,10603,0
35,51,6,1,482,0,2,4,5f0f59f3bc44f50f92845a05,482,0,0,0,24582,0
36,45,6,1,478,0,2,4,5f0f59f3bc44f50f92845a05,478,0,0,0,21510,0
37,44,6,1,437,0,2,4,5f0f59f3bc44f50f92845a05,437,0,0,0,19228,0
38,52,6,1,433,0,2,4,5f0f59f3bc44f50f92845a05,433,0,0,0,22516,0
40,8,6,1,417,0,2,4,5f0f59f3bc44f50f92845a05,417,0,0,0,3336,0
41,34,6,0,-405,0,2,4,5f0f59f3bc44f50f92845a05,470,0,0,0,15980,0
42,63,6,1,465,0,2,4,5f0f59f3bc44f50f92845a05,430,0,0,0,27090,0
43,58,6,1,450,0,2,4,5f0f59f3bc44f50f92845a05,407,0,0,0,23606,0
44,51,6,0,-451,0,2,4,5f0f59f3bc44f50f92845a05,-451,0,0,0,-23001,0
46,90,6,1,403,0,2,4,5f0f59f3bc44f50f92845a05,403,0,0,0,36270,0
47,63,6,1,479,0,2,4,5f0f59f3bc44f50f92845a05,443,0,0,0,27909,0
48,27,6,0,-470,0,2,4,5f0f59f3bc44f50f92845a05,-462,0,0,0,-12474,0
1,19,6,1,423,1,2,4,5f0f59f3bc44f50f92845a05,423,0,423,19,8037,8037
2,9,6,1,500,1,2,4,5f0f59f3bc44f50f92845a05,500,0,500,9,4500,4500
3,15,6,1,469,1,2,4,5f0f59f3bc44f50f92845a05,469,0,469,15,7035,7035
4,6,6,0,-415,1,2,4,5f0f59f3bc44f50f92845a05,-415,0,-415,6,-2490,-2490
5,28,6,0,-414,1,2,4,5f0f59f3bc44f50f92845a05,-414,0,-414,28,-11592,-11592
7,15,6,1,447,1,2,4,5f0f59f3bc44f50f92845a05,-466,0,-466,15,-6990,-6990
8,12,6,1,495,1,2,4,5f0f59f3bc44f50f92845a05,495,0,495,12,5940,5940
9,76,6,1,435,1,2,4,5f0f59f3bc44f50f92845a05,446,0,446,76,33896,33896
11,57,6,1,434,1,2,4,5f0f59f3bc44f50f92845a05,409,0,409,57,23313,23313
12,67,6,0,-495,1,2,4,5f0f59f3bc44f50f92845a05,488,0,488,67,32696,32696
13,25,6,1,442,1,2,4,5f0f59f3bc44f50f92845a05,442,0,442,25,11050,11050
14,43,6,1,402,1,2,4,5f0f59f3bc44f50f92845a05,402,0,402,43,17286,17286
15,25,6,1,426,1,2,4,5f0f59f3bc44f50f92845a05,426,0,426,25,10650,10650
17,52,6,0,-485,1,2,4,5f0f59f3bc44f50f92845a05,-497,0,-497,52,-25844,-25844
18,40,6,1,476,1,2,4,5f0f59f3bc44f50f92845a05,476,0,476,40,19040,19040
19,42,6,1,432,1,2,4,5f0f59f3bc44f50f92845a05,432,0,432,42,18144,18144
20,95,6,1,420,1,2,4,5f0f59f3bc44f50f92845a05,-475,0,-475,95,-45125,-45125
21,32,6,1,440,1,2,4,5f0f59f3bc44f50f92845a05,440,0,440,32,14080,14080
22,21,6,1,404,1,2,4,5f0f59f3bc44f50f92845a05,404,0,404,21,8484,8484
24,97,6,0,-453,1,2,4,5f0f59f3bc44f50f92845a05,492,0,492,97,47724,47724
25,99,6,1,404,1,2,4,5f0f59f3bc44f50f92845a05,456,0,456,99,45144,45144
27,89,6,0,-436,1,2,4,5f0f59f3bc44f50f92845a05,418,0,418,89,37202,37202
28,66,6,0,-499,1,2,4,5f0f59f3bc44f50f92845a05,-499,0,-499,66,-32934,-32934
29,75,6,0,-438,1,2,4,5f0f59f3bc44f50f92845a05,439,0,439,75,32925,32925
30,45,6,1,466,1,2,4,5f0f59f3bc44f50f92845a05,466,0,466,45,20970,20970
32,92,6,0,-442,1,2,4,5f0f59f3bc44f50f92845a05,-415,0,-415,92,-38180,-38180
33,71,6,0,-407,1,2,4,5f0f59f3bc44f50f92845a05,-407,0,-407,71,-28897,-28897
34,89,6,1,484,1,2,4,5f0f59f3bc44f50f92845a05,416,0,416,89,37024,37024
35,72,6,1,444,1,2,4,5f0f59f3bc44f50f92845a05,444,0,444,72,31968,31968
36,78,6,1,454,1,2,4,5f0f59f3bc44f50f92845a05,-467,0,-467,78,-36426,-36426
37,52,6,0,-471,1,2,4,5f0f59f3bc44f50f92845a05,-471,0,-471,52,-24492,-24492
38,31,6,1,443,1,2,4,5f0f59f3bc44f50f92845a05,443,0,443,31,13733,13733
40,41,6,1,412,1,2,4,5f0f59f3bc44f50f92845a05,-401,0,-401,41,-16441,-16441
41,35,6,0,-465,1,2,4,5f0f59f3bc44f50f92845a05,-465,0,-465,35,-16275,-16275
42,16,6,0,-425,1,2,4,5f0f59f3bc44f50f92845a05,-425,0,-425,16,-6800,-6800
43,33,6,1,479,1,2,4,5f0f59f3bc44f50f92845a05,414,0,414,33,13662,13662
44,58,6,1,446,1,2,4,5f0f59f3bc44f50f92845a05,446,0,446,58,25868,25868
46,44,6,0,-489,1,2,4,5f0f59f3bc44f50f92845a05,464,0,464,44,20416,20416
47,15,6,0,-400,1,2,4,5f0f59f3bc44f50f92845a05,-400,0,-400,15,-6000,-6000
48,11,6,0,-423,1,2,4,5f0f59f3bc44f50f92845a05,-432,0,-432,11,-4752,-4752
1,30,4,0,-448,0,2,4,5f262b3018c68e27aebdd170,-448,0,0,0,-13440,0
2,34,4,0,-442,0,2,4,5f262b3018c68e27aebdd170,-442,0,0,0,-15028,0
3,77,3,0,-454,0,2,4,5f262b3018c68e27aebdd170,-454,0,0,0,-34958,0
4,23,6,1,444,0,2,4,5f262b3018c68e27aebdd170,-406,0,0,0,-9338,0
5,31,3,0,-449,0,2,4,5f262b3018c68e27aebdd170,-449,0,0,0,-13919,0
7,6,4,1,429,0,2,4,5f262b3018c68e27aebdd170,429,0,0,0,2574,0
8,30,4,1,420,0,2,4,5f262b3018c68e27aebdd170,420,0,0,0,12600,0
9,75,4,0,-413,0,2,4,5f262b3018c68e27aebdd170,-411,0,0,0,-30825,0
11,32,4,0,-459,0,2,4,5f262b3018c68e27aebdd170,-460,0,0,0,-14720,0
12,37,3,1,403,0,2,4,5f262b3018c68e27aebdd170,403,0,0,0,14911,0
13,7,4,0,-400,0,2,4,5f262b3018c68e27aebdd170,-400,0,0,0,-2800,0
14,32,5,0,-442,0,2,4,5f262b3018c68e27aebdd170,-427,0,0,0,-13664,0
15,78,4,0,-442,0,2,4,5f262b3018c68e27aebdd170,-493,0,0,0,-38454,0
17,48,4,0,-492,0,2,4,5f262b3018c68e27aebdd170,498,0,0,0,23904,0
18,94,4,0,-443,0,2,4,5f262b3018c68e27aebdd170,-454,0,0,0,-42676,0
19,51,4,1,469,0,2,4,5f262b3018c68e27aebdd170,469,0,0,0,23919,0
20,44,4,0,-431,0,2,4,5f262b3018c68e27aebdd170,-431,0,0,0,-18964,0
21,18,5,0,-482,0,2,4,5f262b3018c68e27aebdd170,-482,0,0,0,-8676,0
22,94,4,0,-415,0,2,4,5f262b3018c68e27aebdd170,430,0,0,0,40420,0
24,30,4,1,439,0,2,4,5f262b3018c68e27aebdd170,439,0,0,0,13170,0
25,15,4,0,-405,0,2,4,5f262b3018c68e27aebdd170,-405,0,0,0,-6075,0
27,96,2,1,473,0,2,4,5f262b3018c68e27aebdd170,488,0,0,0,46848,0
28,77,4,0,-422,0,2,4,5f262b3018c68e27aebdd170,447,0,0,0,34419,0
29,30,4,0,-413,0,2,4,5f262b3018c68e27aebdd170,-402,0,0,0,-12060,0
30,40,4,0,-418,0,2,4,5f262b3018c68e27aebdd170,-418,0,0,0,-16720,0
32,21,4,1,484,0,2,4,5f262b3018c68e27aebdd170,484,0,0,0,10164,0
33,67,3,0,-410,0,2,4,5f262b3018c68e27aebdd170,-468,0,0,0,-31356,0
34,2,4,1,406,0,2,4,5f262b3018c68e27aebdd170,406,0,0,0,812,0
35,48,4,1,488,0,2,4,5f262b3018c68e27aebdd170,488,0,0,0,23424,0
36,66,5,1,473,0,2,4,5f262b3018c68e27aebdd170,473,0,0,0,31218,0
37,66,3,1,409,0,2,4,5f262b3018c68e27aebdd170,409,0,0,0,26994,0
38,30,5,0,-459,0,2,4,5f262b3018c68e27aebdd170,-459,0,0,0,-13770,0
40,96,3,1,424,0,2,4,5f262b3018c68e27aebdd170,463,0,0,0,44448,0
41,75,6,1,488,0,2,4,5f262b3018c68e27aebdd170,-441,0,0,0,-33075,0
42,27,4,0,-455,0,2,4,5f262b3018c68e27aebdd170,-455,0,0,0,-12285,0
43,89,3,1,428,0,2,4,5f262b3018c68e27aebdd170,428,0,0,0,38092,0
44,82,4,1,427,0,2,4,5f262b3018c68e27aebdd170,427,0,0,0,35014,0
46,16,4,1,428,0,2,4,5f262b3018c68e27aebdd170,428,0,0,0,6848,0
47,91,4,0,-450,0,2,4,5f262b3018c68e27aebdd170,-494,0,0,0,-44954,0
48,54,2,0,-431,0,2,4,5f262b3018c68e27aebdd170,-474,0,0,0,-25596,0
1,36,3,0,-414,1,2,4,5f262b3018c68e27aebdd170,-414,0,-414,36,-14904,-14904
2,4,2,0,-471,1,2,4,5f262b3018c68e27aebdd170,-471,0,-471,4,-1884,-1884
3,65,4,0,-475,1,2,4,5f262b3018c68e27aebdd170,430,0,430,65,27950,27950
4,58,4,0,-486,1,2,4,5f262b3018c68e27aebdd170,-486,0,-486,58,-28188,-28188
5,93,4,1,418,1,2,4,5f262b3018c68e27aebdd170,-467,0,-467,93,-43431,-43431
7,66,6,0,-408,1,2,4,5f262b3018c68e27aebdd170,450,0,450,66,29700,29700
8,9,2,1,424,1,2,4,5f262b3018c68e27aebdd170,424,0,424,9,3816,3816
9,48,3,0,-489,1,2,4,5f262b3018c68e27aebdd170,-489,0,-489,48,-23472,-23472
11,64,4,1,447,1,2,4,5f262b3018c68e27aebdd170,433,0,433,64,27712,27712
12,2,2,0,-446,1,2,4,5f262b3018c68e27aebdd170,-446,0,-446,2,-892,-892
13,56,4,0,-429,1,2,4,5f262b3018c68e27aebdd170,-429,0,-429,56,-24024,-24024
14,10,2,0,-477,1,2,4,5f262b3018c68e27aebdd170,-477,0,-477,10,-4770,-4770
15,47,4,1,400,1,2,4,5f262b3018c68e27aebdd170,400,0,400,47,18800,18800
17,75,4,1,451,1,2,4,5f262b3018c68e27aebdd170,-424,0,-424,75,-31800,-31800
18,90,4,1,456,1,2,4,5f262b3018c68e27aebdd170,455,0,455,90,40950,40950
19,22,4,0,-483,1,2,4,5f262b3018c68e27aebdd170,-483,0,-483,22,-10626,-10626
20,38,4,1,417,1,2,4,5f262b3018c68e27aebdd170,417,0,417,38,15846,15846
21,8,1,0,-448,1,2,4,5f262b3018c68e27aebdd170,-448,0,-448,8,-3584,-3584
22,52,4,0,-489,1,2,4,5f262b3018c68e27aebdd170,-489,0,-489,52,-25428,-25428
24,71,4,1,411,1,2,4,5f262b3018c68e27aebdd170,-438,0,-438,71,-31098,-31098
25,75,4,1,421,1,2,4,5f262b3018c68e27aebdd170,-487,0,-487,75,-36525,-36525
27,50,6,0,-476,1,2,4,5f262b3018c68e27aebdd170,-476,0,-476,50,-23800,-23800
28,81,6,0,-445,1,2,4,5f262b3018c68e27aebdd170,-436,0,-436,81,-35316,-35316
29,34,3,0,-441,1,2,4,5f262b3018c68e27aebdd170,-441,0,-441,34,-14994,-14994
30,56,4,0,-442,1,2,4,5f262b3018c68e27aebdd170,-442,0,-442,56,-24752,-24752
32,80,3,0,-422,1,2,4,5f262b3018c68e27aebdd170,483,0,483,80,38640,38640
33,75,6,0,-452,1,2,4,5f262b3018c68e27aebdd170,404,0,404,75,30300,30300
34,48,6,0,-480,1,2,4,5f262b3018c68e27aebdd170,-403,0,-403,48,-19344,-19344
35,60,3,0,-430,1,2,4,5f262b3018c68e27aebdd170,-493,0,-493,60,-29580,-29580
36,72,4,0,-405,1,2,4,5f262b3018c68e27aebdd170,-405,0,-405,72,-29160,-29160
37,84,6,0,-438,1,2,4,5f262b3018c68e27aebdd170,464,0,464,84,38976,38976
38,45,5,1,445,1,2,4,5f262b3018c68e27aebdd170,445,0,445,45,20025,20025
40,91,4,0,-480,1,2,4,5f262b3018c68e27aebdd170,489,0,489,91,44499,44499
41,77,6,1,468,1,2,4,5f262b3018c68e27aebdd170,-420,0,-420,77,-32340,-32340
42,32,6,0,-475,1,2,4,5f262b3018c68e27aebdd170,468,0,468,32,14976,14976
43,41,2,1,488,1,2,4,5f262b3018c68e27aebdd170,488,0,488,41,20008,20008
44,3,6,0,-408,1,2,4,5f262b3018c68e27aebdd170,-408,0,-408,3,-1224,-1224
46,87,4,0,-443,1,2,4,5f262b3018c68e27aebdd170,-443,0,-443,87,-38541,-38541
47,78,6,1,459,1,2,4,5f262b3018c68e27aebdd170,-495,0,-495,78,-38610,-38610
48,52,6,0,-455,1,2,4,5f262b3018c68e27aebdd170,-455,0,-455,52,-23660,-23660
1,16,5,1,403,0,2,4,5f44eb2552da4702b0df8886,403,0,0,0,6448,0
2,71,1,0,-443,0,2,4,5f44eb2552da4702b0df8886,472,0,0,0,33512,0
3,26,4,1,453,0,2,4,5f44eb2552da4702b0df8886,453,0,0,0,11778,0
4,73,0,0,-449,0,2,4,5f44eb2552da4702b0df8886,415,0,0,0,30295,0
5,27,5,1,401,0,2,4,5f44eb2552da4702b0df8886,401,0,0,0,10827,0
7,87,0,0,-472,0,2,4,5f44eb2552da4702b0df8886,490,0,0,0,42630,0
8,83,1,0,-410,0,2,4,5f44eb2552da4702b0df8886,411,0,0,0,34113,0
9,27,4,1,407,0,2,4,5f44eb2552da4702b0df8886,475,0,0,0,12825,0
11,11,6,1,458,0,2,4,5f44eb2552da4702b0df8886,458,0,0,0,5038,0
12,20,4,1,410,0,2,4,5f44eb2552da4702b0df8886,410,0,0,0,8200,0
13,83,1,0,-497,0,2,4,5f44eb2552da4702b0df8886,499,0,0,0,41417,0
14,7,4,0,-464,0,2,4,5f44eb2552da4702b0df8886,495,0,0,0,3465,0
15,57,2,0,-436,0,2,4,5f44eb2552da4702b0df8886,-436,0,0,0,-24852,0
17,30,0,1,421,0,2,4,5f44eb2552da4702b0df8886,421,0,0,0,12630,0
18,26,3,0,-479,0,2,4,5f44eb2552da4702b0df8886,478,0,0,0,12428,0
19,6,6,1,444,0,2,4,5f44eb2552da4702b0df8886,444,0,0,0,2664,0
20,2,6,1,454,0,2,4,5f44eb2552da4702b0df8886,454,0,0,0,908,0
21,75,3,1,434,0,2,4,5f44eb2552da4702b0df8886,434,0,0,0,32550,0
22,91,2,1,425,0,2,4,5f44eb2552da4702b0df8886,426,0,0,0,38766,0
24,72,3,1,449,0,2,4,5f44eb2552da4702b0df8886,449,0,0,0,32328,0
25,63,3,1,472,0,2,4,5f44eb2552da4702b0df8886,472,0,0,0,29736,0
27,74,1,1,432,0,2,4,5f44eb2552da4702b0df8886,-412,0,0,0,-30488,0
28,64,2,0,-470,0,2,4,5f44eb2552da4702b0df8886,-470,0,0,0,-30080,0
29,39,2,0,-439,0,2,4,5f44eb2552da4702b0df8886,-439,0,0,0,-17121,0
30,38,1,1,407,0,2,4,5f44eb2552da4702b0df8886,-451,0,0,0,-17138,0
32,34,4,1,413,0,2,4,5f44eb2552da4702b0df8886,403,0,0,0,13702,0
33,88,3,1,488,0,2,4,5f44eb2552da4702b0df8886,450,0,0,0,39600,0
34,92,1,1,494,0,2,4,5f44eb2552da4702b0df8886,-447,0,0,0,-41124,0
35,15,1,0,-402,0,2,4,5f44eb2552da4702b0df8886,-402,0,0,0,-6030,0
36,77,1,1,433,0,2,4,5f44eb2552da4702b0df8886,-459,0,0,0,-35343,0
37,11,6,1,495,0,2,4,5f44eb2552da4702b0df8886,495,0,0,0,5445,0
38,26,1,0,-469,0,2,4,5f44eb2552da4702b0df8886,-469,0,0,0,-12194,0
40,71,1,0,-429,0,2,4,5f44eb2552da4702b0df8886,-424,0,0,0,-30104,0
41,93,6,1,456,0,2,4,5f44eb2552da4702b0df8886,459,0,0,0,42687,0
42,88,6,1,421,0,2,4,5f44eb2552da4702b0df8886,419,0,0,0,36872,0
43,95,0,1,491,0,2,4,5f44eb2552da4702b0df8886,-402,0,0,0,-38190,0
44,36,4,0,-483,0,2,4,5f44eb2552da4702b0df8886,414,0,0,0,14904,0
46,55,3,0,-468,0,2,4,5f44eb2552da4702b0df8886,449,0,0,0,24695,0
47,59,5,1,439,0,2,4,5f44eb2552da4702b0df8886,439,0,0,0,25901,0
48,3,6,0,-462,0,2,4,5f44eb2552da4702b0df8886,-462,0,0,0,-1386,0
1,39,3,0,-452,1,2,4,5f44eb2552da4702b0df8886,-452,0,-452,39,-17628,-17628
2,36,3,1,480,1,2,4,5f44eb2552da4702b0df8886,-469,0,-469,36,-16884,-16884
3,30,2,1,425,1,2,4,5f44eb2552da4702b0df8886,-443,0,-443,30,-13290,-13290
4,33,4,1,456,1,2,4,5f44eb2552da4702b0df8886,456,0,456,33,15048,15048
5,26,4,1,489,1,2,4,5f44eb2552da4702b0df8886,489,0,489,26,12714,12714
7,81,6,1,441,1,2,4,5f44eb2552da4702b0df8886,485,0,485,81,39285,39285
8,9,1,0,-455,1,2,4,5f44eb2552da4702b0df8886,-455,0,-455,9,-4095,-4095
9,24,2,1,436,1,2,4,5f44eb2552da4702b0df8886,470,0,470,24,11280,11280
11,65,4,1,458,1,2,4,5f44eb2552da4702b0df8886,458,0,458,65,29770,29770
12,9,4,1,468,1,2,4,5f44eb2552da4702b0df8886,468,0,468,9,4212,4212
13,53,1,0,-411,1,2,4,5f44eb2552da4702b0df8886,-411,0,-411,53,-21783,-21783
14,8,0,0,-462,1,2,4,5f44eb2552da4702b0df8886,-462,0,-462,8,-3696,-3696
15,37,3,1,438,1,2,4,5f44eb2552da4702b0df8886,438,0,438,37,16206,16206
17,54,4,0,-493,1,2,4,5f44eb2552da4702b0df8886,435,0,435,54,23490,23490
18,18,4,1,490,1,2,4,5f44eb2552da4702b0df8886,490,0,490,18,8820,8820
19,78,3,1,485,1,2,4,5f44eb2552da4702b0df8886,485,0,485,78,37830,37830
20,15,6,1,473,1,2,4,5f44eb2552da4702b0df8886,473,0,473,15,7095,7095
21,24,1,0,-444,1,2,4,5f44eb2552da4702b0df8886,-460,0,-460,24,-11040,-11040
22,23,1,0,-494,1,2,4,5f44eb2552da4702b0df8886,-494,0,-494,23,-11362,-11362
24,31,2,0,-422,1,2,4,5f44eb2552da4702b0df8886,-422,0,-422,31,-13082,-13082
25,45,4,1,464,1,2,4,5f44eb2552da4702b0df8886,-454,0,-454,45,-20430,-20430
27,21,4,1,413,1,2,4,5f44eb2552da4702b0df8886,413,0,413,21,8673,8673
28,48,4,1,431,1,2,4,5f44eb2552da4702b0df8886,420,0,420,48,20160,20160
29,11,2,0,-427,1,2,4,5f44eb2552da4702b0df8886,-427,0,-427,11,-4697,-4697
30,39,4,1,479,1,2,4,5f44eb2552da4702b0df8886,479,0,479,39,18681,18681
32,33,5,1,445,1,2,4,5f44eb2552da4702b0df8886,445,0,445,33,14685,14685
33,4,1,0,-429,1,2,4,5f44eb2552da4702b0df8886,-429,0,-429,4,-1716,-1716
34,11,5,1,470,1,2,4,5f44eb2552da4702b0df8886,470,0,470,11,5170,5170
35,52,5,1,458,1,2,4,5f44eb2552da4702b0df8886,458,0,458,52,23816,23816
36,8,1,0,-443,1,2,4,5f44eb2552da4702b0df8886,-443,0,-443,8,-3544,-3544
37,43,1,0,-480,1,2,4,5f44eb2552da4702b0df8886,-480,0,-480,43,-20640,-20640
38,58,5,1,476,1,2,4,5f44eb2552da4702b0df8886,476,0,476,58,27608,27608
40,90,4,1,412,1,2,4,5f44eb2552da4702b0df8886,437,0,437,90,39330,39330
41,19,6,1,491,1,2,4,5f44eb2552da4702b0df8886,491,0,491,19,9329,9329
42,42,3,0,-490,1,2,4,5f44eb2552da4702b0df8886,-498,0,-498,42,-20916,-20916
43,10,0,0,-471,1,2,4,5f44eb2552da4702b0df8886,-471,0,-471,10,-4710,-4710
44,41,1,0,-412,1,2,4,5f44eb2552da4702b0df8886,-496,0,-496,41,-20336,-20336
46,17,0,0,-498,1,2,4,5f44eb2552da4702b0df8886,-498,0,-498,17,-8466,-8466
47,5,0,0,-404,1,2,4,5f44eb2552da4702b0df8886,-404,0,-404,5,-2020,-2020
48,20,4,1,426,1,2,4,5f44eb2552da4702b0df8886,465,0,465,20,9300,9300
1,43,3,0,-446,0,2,4,5f5fc58bfcb0db07c6c64d9e,488,0,0,0,20984,0
2,13,3,0,-438,0,2,4,5f5fc58bfcb0db07c6c64d9e,-438,0,0,0,-5694,0
3,67,4,0,-456,0,2,4,5f5fc58bfcb0db07c6c64d9e,467,0,0,0,31289,0
4,89,1,1,444,0,2,4,5f5fc58bfcb0db07c6c64d9e,-412,0,0,0,-36668,0
5,91,4,1,486,0,2,4,5f5fc58bfcb0db07c6c64d9e,450,0,0,0,40950,0
7,6,6,1,412,0,2,4,5f5fc58bfcb0db07c6c64d9e,412,0,0,0,2472,0
8,6,6,1,401,0,2,4,5f5fc58bfcb0db07c6c64d9e,401,0,0,0,2406,0
9,39,1,0,-413,0,2,4,5f5fc58bfcb0db07c6c64d9e,-450,0,0,0,-17550,0
11,43,1,1,453,0,2,4,5f5fc58bfcb0db07c6c64d9e,-410,0,0,0,-17630,0
12,80,4,0,-451,0,2,4,5f5fc58bfcb0db07c6c64d9e,407,0,0,0,32560,0
13,63,6,1,473,0,2,4,5f5fc58bfcb0db07c6c64d9e,473,0,0,0,29799,0
14,33,6,0,-492,0,2,4,5f5fc58bfcb0db07c6c64d9e,-492,0,0,0,-16236,0
