treatment_name,metric,generated_game_count,human_game_count,generated_sd,human_sd,sd_ratio,abs_log_sd_ratio,generated_iqr,human_iqr,iqr_ratio,abs_log_iqr_ratio
VALIDATION_13_T,mean_total_contribution_rate,11,11,0.07119837904772025,0.03987788092434217,1.7854102925579352,0.5796482445935648,0.07867647058823535,0.05040616246498608,1.560850236176714,0.44523069598045245
VALIDATION_14_C,mean_total_contribution_rate,12,12,0.10696949916965885,0.1680073251190135,0.6366954482126508,0.4514638410146305,0.13475877192982466,0.16149122807017557,0.8344649646931015,0.18096452035283336
VALIDATION_14_T,mean_total_contribution_rate,10,10,0.11244433662769754,0.0762984074780548,1.4737442149108964,0.38780624744080366,0.05603070175438596,0.08475877192982462,0.6610608020698572,0.4139094583837183
VALIDATION_15_C,mean_total_contribution_rate,11,11,0.1500498170271216,0.10384756581622034,1.4449045179611206,0.3680432418456223,0.20604395604395598,0.0998168498168498,2.0642201834862384,0.7247525199752763
VALIDATION_15_T,mean_total_contribution_rate,9,9,0.17669959113834927,0.06908839022774906,2.557587324814794,0.9390643628608458,0.12637362637362637,0.11721611721611724,1.0781249999999998,0.07522342123758732
VALIDATION_16_C,mean_total_contribution_rate,10,10,0.17906051118732647,0.13432898431874904,1.332999814562984,0.2874319020840218,0.2683333333333333,0.20425925925925936,1.3136899365367172,0.27283992306717925
VALIDATION_16_T,mean_total_contribution_rate,8,8,0.051316014394468826,0.09890583673609155,0.518837068548283,0.6561653785366448,0.06833333333333336,0.0848148148148149,0.805676855895196,0.2160725400736584
VALIDATION_17_C,mean_total_contribution_rate,11,11,0.34634477040078826,0.07353905004124316,4.709671531064741,1.5496181669690317,0.4605263157894737,0.0961569057447541,4.78932128922626,1.5663887081112042
VALIDATION_17_T,mean_total_contribution_rate,8,8,0.3401913823023708,0.06925713773094061,4.912004645990306,1.5916821366893261,0.6539473684210526,0.0868464052287582,7.529930187651629,2.0188857705406207
VALIDATION_18_C,mean_total_contribution_rate,12,12,0.2006928341623088,0.2571618431223342,0.7804145114438202,0.24793007552674493,0.27989130434782616,0.4619565217391305,0.6058823529411765,0.5010694488206259
VALIDATION_18_T,mean_total_contribution_rate,10,10,0.3628302550103156,0.26169580306480833,1.3864580584063153,0.32675233563874173,0.7391304347826086,0.37681159420289856,1.9615384615384615,0.6737290947028437
