Event.Index;UTC.Timestamp;UTC.Date;Local.Timestamp;Local.Timezone;Local.Date;Experiment.ID;Experiment.Version;Tree.Node.Key;Repeat.Key;Schedule.ID;Participant.Public.ID;Participant.Private.ID;Participant.Starting.Group;Participant.Status;Participant.Completion.Code;Participant.External.Session.ID;Participant.Device.Type;Participant.Device;Participant.OS;Participant.Browser;Participant.Monitor.Size;Participant.Viewport.Size;Checkpoint;Task.Name;Task.Version;randomiser.3zw7;randomiser.tygv;randomiser.eo93;branch.wr7f;branch.9coe;branch.rxc5;branch.fz1e;branch.kqoq;branch.56os;branch.bnrh;branch.l7jq;branch.gk6r;branch.6ucl;Randomise.questionnaire.elements.;Question.Key;Response
3;1,65E+12;08/06/2022 11:27:29;1,65E+12;2;08/06/2022 13:27:29;89054;14;questionnaire-89wj;NA;22356236;5f7f93d23baaf8161cd10edd;6589813;NA;complete;NA;62a087690da93aed38d4a802;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x969;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;age-quantised;7
4;1,65E+12;08/06/2022 11:27:29;1,65E+12;2;08/06/2022 13:27:29;89054;14;questionnaire-89wj;NA;22356236;5f7f93d23baaf8161cd10edd;6589813;NA;complete;NA;62a087690da93aed38d4a802;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x969;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;gender;Male
5;1,65E+12;08/06/2022 11:27:29;1,65E+12;2;08/06/2022 13:27:29;89054;14;questionnaire-89wj;NA;22356236;5f7f93d23baaf8161cd10edd;6589813;NA;complete;NA;62a087690da93aed38d4a802;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x969;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;gender-quantised;2
6;1,65E+12;08/06/2022 11:27:29;1,65E+12;2;08/06/2022 13:27:29;89054;14;questionnaire-89wj;NA;22356236;5f7f93d23baaf8161cd10edd;6589813;NA;complete;NA;62a087690da93aed38d4a802;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x969;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;nationality;Poland
7;1,65E+12;08/06/2022 11:27:29;1,65E+12;2;08/06/2022 13:27:29;89054;14;questionnaire-89wj;NA;22356236;5f7f93d23baaf8161cd10edd;6589813;NA;complete;NA;62a087690da93aed38d4a802;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x969;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;nationality-quantised;140
8;1,65E+12;08/06/2022 11:27:29;1,65E+12;2;08/06/2022 13:27:29;89054;14;questionnaire-89wj;NA;22356236;5f7f93d23baaf8161cd10edd;6589813;NA;complete;NA;62a087690da93aed38d4a802;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x969;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education;Bachelor's degree (e.g. BA / BS)
9;1,65E+12;08/06/2022 11:27:29;1,65E+12;2;08/06/2022 13:27:29;89054;14;questionnaire-89wj;NA;22356236;5f7f93d23baaf8161cd10edd;6589813;NA;complete;NA;62a087690da93aed38d4a802;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x969;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education-quantised;3
10;1,65E+12;08/06/2022 11:27:29;1,65E+12;2;08/06/2022 13:27:29;89054;14;questionnaire-89wj;NA;22356236;5f7f93d23baaf8161cd10edd;6589813;NA;complete;NA;62a087690da93aed38d4a802;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x969;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education-text;
11;1,65E+12;08/06/2022 11:27:29;1,65E+12;2;08/06/2022 13:27:29;89054;14;questionnaire-89wj;NA;22356236;5f7f93d23baaf8161cd10edd;6589813;NA;complete;NA;62a087690da93aed38d4a802;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x969;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;END QUESTIONNAIRE;11040
1;1,65E+12;08/06/2022 11:29:49;1,65E+12;2;08/06/2022 13:29:49;89054;14;questionnaire-89wj;NA;22356304;5f6f32f68322f6491511b1e3;6589828;NA;complete;NA;62a087f2804a59c191829621;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.64;1440x900;1440x705;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 11:30:04;1,65E+12;2;08/06/2022 13:30:03;89054;14;questionnaire-89wj;NA;22356304;5f6f32f68322f6491511b1e3;6589828;NA;complete;NA;62a087f2804a59c191829621;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.64;1440x900;1440x705;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;age;25
3;1,65E+12;08/06/2022 11:30:04;1,65E+12;2;08/06/2022 13:30:03;89054;14;questionnaire-89wj;NA;22356304;5f6f32f68322f6491511b1e3;6589828;NA;complete;NA;62a087f2804a59c191829621;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.64;1440x900;1440x705;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;age-quantised;9
4;1,65E+12;08/06/2022 11:30:04;1,65E+12;2;08/06/2022 13:30:03;89054;14;questionnaire-89wj;NA;22356304;5f6f32f68322f6491511b1e3;6589828;NA;complete;NA;62a087f2804a59c191829621;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.64;1440x900;1440x705;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;gender;Female
5;1,65E+12;08/06/2022 11:30:04;1,65E+12;2;08/06/2022 13:30:03;89054;14;questionnaire-89wj;NA;22356304;5f6f32f68322f6491511b1e3;6589828;NA;complete;NA;62a087f2804a59c191829621;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.64;1440x900;1440x705;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;gender-quantised;1
6;1,65E+12;08/06/2022 11:30:04;1,65E+12;2;08/06/2022 13:30:03;89054;14;questionnaire-89wj;NA;22356304;5f6f32f68322f6491511b1e3;6589828;NA;complete;NA;62a087f2804a59c191829621;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.64;1440x900;1440x705;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;nationality;Malaysia
7;1,65E+12;08/06/2022 11:30:04;1,65E+12;2;08/06/2022 13:30:03;89054;14;questionnaire-89wj;NA;22356304;5f6f32f68322f6491511b1e3;6589828;NA;complete;NA;62a087f2804a59c191829621;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.64;1440x900;1440x705;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;nationality-quantised;107
8;1,65E+12;08/06/2022 11:30:04;1,65E+12;2;08/06/2022 13:30:03;89054;14;questionnaire-89wj;NA;22356304;5f6f32f68322f6491511b1e3;6589828;NA;complete;NA;62a087f2804a59c191829621;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.64;1440x900;1440x705;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;education;Master's degree (e.g. MA / MSc / MEd)
9;1,65E+12;08/06/2022 11:30:04;1,65E+12;2;08/06/2022 13:30:03;89054;14;questionnaire-89wj;NA;22356304;5f6f32f68322f6491511b1e3;6589828;NA;complete;NA;62a087f2804a59c191829621;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.64;1440x900;1440x705;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;education-quantised;4
10;1,65E+12;08/06/2022 11:30:04;1,65E+12;2;08/06/2022 13:30:03;89054;14;questionnaire-89wj;NA;22356304;5f6f32f68322f6491511b1e3;6589828;NA;complete;NA;62a087f2804a59c191829621;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.64;1440x900;1440x705;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;education-text;
11;1,65E+12;08/06/2022 11:30:04;1,65E+12;2;08/06/2022 13:30:03;89054;14;questionnaire-89wj;NA;22356304;5f6f32f68322f6491511b1e3;6589828;NA;complete;NA;62a087f2804a59c191829621;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.64;1440x900;1440x705;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;END QUESTIONNAIRE;14420
1;1,65E+12;08/06/2022 11:29:56;1,65E+12;2;08/06/2022 13:29:56;89054;14;questionnaire-89wj;NA;22356307;6106b905f8e8241408b8b224;6589830;NA;complete;NA;62a0880954e9adc0006e4c2f;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1;1440x900;1440x710;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 11:30:16;1,65E+12;2;08/06/2022 13:30:16;89054;14;questionnaire-89wj;NA;22356307;6106b905f8e8241408b8b224;6589830;NA;complete;NA;62a0880954e9adc0006e4c2f;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1;1440x900;1440x710;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;age;20
3;1,65E+12;08/06/2022 11:30:16;1,65E+12;2;08/06/2022 13:30:16;89054;14;questionnaire-89wj;NA;22356307;6106b905f8e8241408b8b224;6589830;NA;complete;NA;62a0880954e9adc0006e4c2f;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1;1440x900;1440x710;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;age-quantised;4
4;1,65E+12;08/06/2022 11:30:16;1,65E+12;2;08/06/2022 13:30:16;89054;14;questionnaire-89wj;NA;22356307;6106b905f8e8241408b8b224;6589830;NA;complete;NA;62a0880954e9adc0006e4c2f;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1;1440x900;1440x710;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;gender;Female
5;1,65E+12;08/06/2022 11:30:16;1,65E+12;2;08/06/2022 13:30:16;89054;14;questionnaire-89wj;NA;22356307;6106b905f8e8241408b8b224;6589830;NA;complete;NA;62a0880954e9adc0006e4c2f;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1;1440x900;1440x710;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;gender-quantised;1
6;1,65E+12;08/06/2022 11:30:16;1,65E+12;2;08/06/2022 13:30:16;89054;14;questionnaire-89wj;NA;22356307;6106b905f8e8241408b8b224;6589830;NA;complete;NA;62a0880954e9adc0006e4c2f;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1;1440x900;1440x710;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;nationality;Spain
7;1,65E+12;08/06/2022 11:30:16;1,65E+12;2;08/06/2022 13:30:16;89054;14;questionnaire-89wj;NA;22356307;6106b905f8e8241408b8b224;6589830;NA;complete;NA;62a0880954e9adc0006e4c2f;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1;1440x900;1440x710;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;nationality-quantised;164
8;1,65E+12;08/06/2022 11:30:16;1,65E+12;2;08/06/2022 13:30:16;89054;14;questionnaire-89wj;NA;22356307;6106b905f8e8241408b8b224;6589830;NA;complete;NA;62a0880954e9adc0006e4c2f;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1;1440x900;1440x710;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education;High school degree or equivalent
9;1,65E+12;08/06/2022 11:30:16;1,65E+12;2;08/06/2022 13:30:16;89054;14;questionnaire-89wj;NA;22356307;6106b905f8e8241408b8b224;6589830;NA;complete;NA;62a0880954e9adc0006e4c2f;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1;1440x900;1440x710;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education-quantised;2
10;1,65E+12;08/06/2022 11:30:16;1,65E+12;2;08/06/2022 13:30:16;89054;14;questionnaire-89wj;NA;22356307;6106b905f8e8241408b8b224;6589830;NA;complete;NA;62a0880954e9adc0006e4c2f;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1;1440x900;1440x710;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education-text;
11;1,65E+12;08/06/2022 11:30:16;1,65E+12;2;08/06/2022 13:30:16;89054;14;questionnaire-89wj;NA;22356307;6106b905f8e8241408b8b224;6589830;NA;complete;NA;62a0880954e9adc0006e4c2f;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1;1440x900;1440x710;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;END QUESTIONNAIRE;20038
1;1,65E+12;08/06/2022 11:30:45;1,65E+12;2;08/06/2022 13:30:43;89054;14;questionnaire-89wj;NA;22356333;60a280d663834ecd8d6a7e86;6589829;NA;complete;NA;62a087f1fd0f413de72dee08;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 11:31:01;1,65E+12;2;08/06/2022 13:30:59;89054;14;questionnaire-89wj;NA;22356333;60a280d663834ecd8d6a7e86;6589829;NA;complete;NA;62a087f1fd0f413de72dee08;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;age;23
3;1,65E+12;08/06/2022 11:31:01;1,65E+12;2;08/06/2022 13:30:59;89054;14;questionnaire-89wj;NA;22356333;60a280d663834ecd8d6a7e86;6589829;NA;complete;NA;62a087f1fd0f413de72dee08;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;age-quantised;7
4;1,65E+12;08/06/2022 11:31:01;1,65E+12;2;08/06/2022 13:30:59;89054;14;questionnaire-89wj;NA;22356333;60a280d663834ecd8d6a7e86;6589829;NA;complete;NA;62a087f1fd0f413de72dee08;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;gender;Male
5;1,65E+12;08/06/2022 11:31:01;1,65E+12;2;08/06/2022 13:30:59;89054;14;questionnaire-89wj;NA;22356333;60a280d663834ecd8d6a7e86;6589829;NA;complete;NA;62a087f1fd0f413de72dee08;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;gender-quantised;2
6;1,65E+12;08/06/2022 11:31:01;1,65E+12;2;08/06/2022 13:30:59;89054;14;questionnaire-89wj;NA;22356333;60a280d663834ecd8d6a7e86;6589829;NA;complete;NA;62a087f1fd0f413de72dee08;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;nationality;Italy
7;1,65E+12;08/06/2022 11:31:01;1,65E+12;2;08/06/2022 13:30:59;89054;14;questionnaire-89wj;NA;22356333;60a280d663834ecd8d6a7e86;6589829;NA;complete;NA;62a087f1fd0f413de72dee08;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;nationality-quantised;82
8;1,65E+12;08/06/2022 11:31:01;1,65E+12;2;08/06/2022 13:30:59;89054;14;questionnaire-89wj;NA;22356333;60a280d663834ecd8d6a7e86;6589829;NA;complete;NA;62a087f1fd0f413de72dee08;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education;Bachelor's degree (e.g. BA / BS)
9;1,65E+12;08/06/2022 11:31:01;1,65E+12;2;08/06/2022 13:30:59;89054;14;questionnaire-89wj;NA;22356333;60a280d663834ecd8d6a7e86;6589829;NA;complete;NA;62a087f1fd0f413de72dee08;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education-quantised;3
10;1,65E+12;08/06/2022 11:31:01;1,65E+12;2;08/06/2022 13:30:59;89054;14;questionnaire-89wj;NA;22356333;60a280d663834ecd8d6a7e86;6589829;NA;complete;NA;62a087f1fd0f413de72dee08;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education-text;
11;1,65E+12;08/06/2022 11:31:01;1,65E+12;2;08/06/2022 13:30:59;89054;14;questionnaire-89wj;NA;22356333;60a280d663834ecd8d6a7e86;6589829;NA;complete;NA;62a087f1fd0f413de72dee08;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1920x1080;1920x937;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;END QUESTIONNAIRE;16468
1;1,65E+12;08/06/2022 11:32:02;1,65E+12;1;08/06/2022 12:32:01;89054;14;questionnaire-89wj;NA;22356369;60db3d9f4080758b62c555aa;6589834;NA;rejected - time limit reached;NA;62a086df8a56447ba65abd58;computer;Desktop or Laptop;Linux x86_64;Chrome 102.0.5005.78;385x854;980x1734;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 11:32:43;1,65E+12;1;08/06/2022 12:32:42;89054;14;questionnaire-89wj;NA;22356369;60db3d9f4080758b62c555aa;6589834;NA;rejected - time limit reached;NA;62a086df8a56447ba65abd58;computer;Desktop or Laptop;Linux x86_64;Chrome 102.0.5005.78;385x854;980x1734;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;age;46
3;1,65E+12;08/06/2022 11:32:44;1,65E+12;1;08/06/2022 12:32:42;89054;14;questionnaire-89wj;NA;22356369;60db3d9f4080758b62c555aa;6589834;NA;rejected - time limit reached;NA;62a086df8a56447ba65abd58;computer;Desktop or Laptop;Linux x86_64;Chrome 102.0.5005.78;385x854;980x1734;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;age-quantised;30
4;1,65E+12;08/06/2022 11:32:44;1,65E+12;1;08/06/2022 12:32:42;89054;14;questionnaire-89wj;NA;22356369;60db3d9f4080758b62c555aa;6589834;NA;rejected - time limit reached;NA;62a086df8a56447ba65abd58;computer;Desktop or Laptop;Linux x86_64;Chrome 102.0.5005.78;385x854;980x1734;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;gender;Female
5;1,65E+12;08/06/2022 11:32:44;1,65E+12;1;08/06/2022 12:32:42;89054;14;questionnaire-89wj;NA;22356369;60db3d9f4080758b62c555aa;6589834;NA;rejected - time limit reached;NA;62a086df8a56447ba65abd58;computer;Desktop or Laptop;Linux x86_64;Chrome 102.0.5005.78;385x854;980x1734;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;gender-quantised;1
6;1,65E+12;08/06/2022 11:32:44;1,65E+12;1;08/06/2022 12:32:42;89054;14;questionnaire-89wj;NA;22356369;60db3d9f4080758b62c555aa;6589834;NA;rejected - time limit reached;NA;62a086df8a56447ba65abd58;computer;Desktop or Laptop;Linux x86_64;Chrome 102.0.5005.78;385x854;980x1734;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;nationality;Portugal
7;1,65E+12;08/06/2022 11:32:44;1,65E+12;1;08/06/2022 12:32:42;89054;14;questionnaire-89wj;NA;22356369;60db3d9f4080758b62c555aa;6589834;NA;rejected - time limit reached;NA;62a086df8a56447ba65abd58;computer;Desktop or Laptop;Linux x86_64;Chrome 102.0.5005.78;385x854;980x1734;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;nationality-quantised;141
8;1,65E+12;08/06/2022 11:32:44;1,65E+12;1;08/06/2022 12:32:42;89054;14;questionnaire-89wj;NA;22356369;60db3d9f4080758b62c555aa;6589834;NA;rejected - time limit reached;NA;62a086df8a56447ba65abd58;computer;Desktop or Laptop;Linux x86_64;Chrome 102.0.5005.78;385x854;980x1734;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education;High school degree or equivalent
9;1,65E+12;08/06/2022 11:32:44;1,65E+12;1;08/06/2022 12:32:42;89054;14;questionnaire-89wj;NA;22356369;60db3d9f4080758b62c555aa;6589834;NA;rejected - time limit reached;NA;62a086df8a56447ba65abd58;computer;Desktop or Laptop;Linux x86_64;Chrome 102.0.5005.78;385x854;980x1734;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education-quantised;2
10;1,65E+12;08/06/2022 11:32:44;1,65E+12;1;08/06/2022 12:32:42;89054;14;questionnaire-89wj;NA;22356369;60db3d9f4080758b62c555aa;6589834;NA;rejected - time limit reached;NA;62a086df8a56447ba65abd58;computer;Desktop or Laptop;Linux x86_64;Chrome 102.0.5005.78;385x854;980x1734;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education-text;
11;1,65E+12;08/06/2022 11:32:44;1,65E+12;1;08/06/2022 12:32:42;89054;14;questionnaire-89wj;NA;22356369;60db3d9f4080758b62c555aa;6589834;NA;rejected - time limit reached;NA;62a086df8a56447ba65abd58;computer;Desktop or Laptop;Linux x86_64;Chrome 102.0.5005.78;385x854;980x1734;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;END QUESTIONNAIRE;40844
1;1,65E+12;08/06/2022 11:32:34;1,65E+12;2;08/06/2022 13:32:34;89054;14;questionnaire-89wj;NA;22356382;5c20b12afcf3af00014643bc;6589839;NA;complete;NA;62a087e5f530d0a04c28f711;computer;Desktop or Laptop;Windows 10;Firefox 98.0;1920x1080;1920x955;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 11:33:11;1,65E+12;2;08/06/2022 13:33:12;89054;14;questionnaire-89wj;NA;22356382;5c20b12afcf3af00014643bc;6589839;NA;complete;NA;62a087e5f530d0a04c28f711;computer;Desktop or Laptop;Windows 10;Firefox 98.0;1920x1080;1920x955;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;age;37
3;1,65E+12;08/06/2022 11:33:11;1,65E+12;2;08/06/2022 13:33:12;89054;14;questionnaire-89wj;NA;22356382;5c20b12afcf3af00014643bc;6589839;NA;complete;NA;62a087e5f530d0a04c28f711;computer;Desktop or Laptop;Windows 10;Firefox 98.0;1920x1080;1920x955;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;age-quantised;21
4;1,65E+12;08/06/2022 11:33:11;1,65E+12;2;08/06/2022 13:33:12;89054;14;questionnaire-89wj;NA;22356382;5c20b12afcf3af00014643bc;6589839;NA;complete;NA;62a087e5f530d0a04c28f711;computer;Desktop or Laptop;Windows 10;Firefox 98.0;1920x1080;1920x955;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;gender;Female
