PID;Duration;A1comp1;A1comp2;A1comp3;A1comp4;A2comp1;A2comp2;A2comp3;A2comp4OB;checkObs;calcPun;uncalcPun;A2comp4HID;checkHid;return;G1Bcomp1;G1Bcomp2;G1Bcomp3;G1Bcomp4;G2Bcomp1;G2Bcomp2;G2Bcomp3;punUncalc;noUncalc;punCalc;noCalc;punHid;noPunHid;gender;age;Condition;RecordedDate
1541;396;;;;;;;;;;;;;;;0;0;0;1;1;0;1;;;;;5;5;2;44;6;15/11/2023 14:21
1542;647;1;1;1;1;0;1;1;;;0;;1;1;45;;;;;;;;;;;;;;2;28;4;15/11/2023 14:21
1543;380;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;33;3;15/11/2023 14:22
1544;399;;;;;;;;;;;;;;;0;0;1;1;1;1;1;5;10;6;10;;;2;39;5;15/11/2023 14:22
1545;782;;;;;;;;;;;;;;;0;0;1;0;1;0;0;;;;;7;7;2;52;6;15/11/2023 14:23
1546;325;;;;;;;;;;;;;;;1;0;1;1;0;0;1;5;5;5;0;;;2;33;5;15/11/2023 14:23
1547;251;0;0;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;32;4;15/11/2023 14:23
1548;397;1;1;1;1;1;1;1;1;0;;1;;;50;;;;;;;;;;;;;;1;37;3;15/11/2023 14:24
1549;409;;;;;;;;;;;;;;;1;1;1;1;1;0;1;0;5;0;10;;;1;35;5;15/11/2023 14:24
1550;574;1;1;1;1;1;0;1;;;;1;1;0;50;;;;;;;;;;;;;;2;32;4;15/11/2023 14:24
1551;687;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;64;4;15/11/2023 14:24
1552;334;;;;;;;;;;;;;;;1;1;1;0;1;1;1;;;;;6;4;2;40;6;15/11/2023 14:25
1553;381;;;;;;;;;;;;;;;0;0;1;1;1;0;1;;;;;2;4;2;52;6;15/11/2023 14:25
1554;355;0;1;1;0;0;1;1;;;0;;0;1;50;;;;;;;;;;;;;;2;45;4;15/11/2023 14:25
1555;499;0;0;1;1;1;0;1;0;0;;0;;;50;;;;;;;;;;;;;;1;47;3;15/11/2023 14:25
1556;350;;;;;;;;;;;;;;;0;0;1;1;1;0;1;10;10;10;10;;;1;48;5;15/11/2023 14:25
1557;519;;;;;;;;;;;;;;;1;0;1;1;0;1;1;;;;;10;10;2;42;6;15/11/2023 14:25
1558;593;1;1;1;1;1;1;1;1;1;1;;;;15;;;;;;;;;;;;;;2;39;3;15/11/2023 14:26
1559;269;0;1;1;1;1;1;1;;;1;;1;1;0;;;;;;;;;;;;;;1;29;4;15/11/2023 14:26
1560;348;;;;;;;;;;;;;;;1;1;1;0;1;1;1;;;;;5;5;1;19;6;15/11/2023 14:26
1561;372;;;;;;;;;;;;;;;0;0;1;1;1;1;1;10;10;10;10;;;1;38;5;15/11/2023 14:27
1562;300;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;1;22;4;15/11/2023 14:27
1563;438;0;0;1;1;1;1;1;1;1;0;;;;30;;;;;;;;;;;;;;2;30;3;15/11/2023 14:28
1564;237;1;1;0;0;1;0;1;;;;0;1;0;50;;;;;;;;;;;;;;1;29;4;15/11/2023 14:28
1565;258;1;1;1;1;0;1;1;1;1;0;;;;45;;;;;;;;;;;;;;1;31;3;15/11/2023 14:29
1566;393;0;0;1;1;0;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;54;3;15/11/2023 14:29
1567;325;;;;;;;;;;;;;;;1;1;1;1;1;1;1;5;2;5;1;;;2;25;5;15/11/2023 14:29
1568;393;;;;;;;;;;;;;;;0;0;1;1;1;0;1;2;2;2;2;;;2;42;5;15/11/2023 14:29
1569;225;1;1;1;1;1;1;1;1;1;0;;;;40;;;;;;;;;;;;;;2;40;3;15/11/2023 14:30
1570;576;1;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;1;31;4;15/11/2023 14:30
1571;695;1;1;0;0;0;1;1;0;0;;1;;;50;;;;;;;;;;;;;;2;37;3;15/11/2023 14:30
1572;349;;;;;;;;;;;;;;;1;1;1;1;1;1;1;2;2;4;0;;;2;42;5;15/11/2023 14:30
1573;217;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;0;10;2;37;6;15/11/2023 14:30
1574;404;;;;;;;;;;;;;;;1;1;1;1;0;1;0;;;;;0;10;1;32;6;15/11/2023 14:30
1575;246;;;;;;;;;;;;;;;0;0;1;1;1;0;1;10;0;6;0;;;1;46;5;15/11/2023 14:30
1576;419;0;1;1;1;1;1;0;1;1;1;;;;50;;;;;;;;;;;;;;1;33;3;15/11/2023 14:31
1577;437;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;5;2;2;58;6;15/11/2023 14:31
1578;561;;;;;;;;;;;;;;;0;0;1;1;1;1;1;;;;;5;5;2;39;6;15/11/2023 14:31
1579;299;0;1;1;1;1;1;1;;;1;;1;1;100;;;;;;;;;;;;;;2;37;4;15/11/2023 14:31
1580;391;;;;;;;;;;;;;;;0;0;1;1;1;0;0;0;7;0;5;;;2;50;5;15/11/2023 14:32
1581;541;1;1;1;1;1;0;1;;;0;;1;1;61;;;;;;;;;;;;;;1;69;4;15/11/2023 14:33
1582;265;1;1;1;1;1;1;1;1;0;;0;;;0;;;;;;;;;;;;;;1;37;3;15/11/2023 14:33
1583;561;;;;;;;;;;;;;;;1;1;1;1;1;1;1;0;0;0;0;;;1;46;5;15/11/2023 14:33
1584;383;1;1;0;1;1;1;1;;;1;;1;1;71;;;;;;;;;;;;;;2;49;4;15/11/2023 14:33
1585;282;;;;;;;;;;;;;;;1;1;1;0;1;1;1;;;;;10;6;2;35;6;15/11/2023 14:33
1586;186;0;0;0;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;48;4;15/11/2023 14:34
1587;400;1;1;1;1;1;0;1;1;0;;0;;;50;;;;;;;;;;;;;;2;35;3;15/11/2023 14:34
1588;441;;;;;;;;;;;;;;;1;1;0;1;1;1;1;0;0;0;0;;;1;44;5;15/11/2023 14:35
1589;214;;;;;;;;;;;;;;;0;1;1;0;1;1;1;;;;;10;10;2;25;6;15/11/2023 14:35
1590;567;;;;;;;;;;;;;;;0;0;1;1;1;0;1;3;3;3;3;;;2;50;5;15/11/2023 14:35
1591;521;0;0;1;0;0;0;1;;;1;;0;1;50;;;;;;;;;;;;;;1;68;4;15/11/2023 14:35
1592;258;1;0;0;0;0;0;1;0;1;0;;;;100;;;;;;;;;;;;;;1;34;3;15/11/2023 14:35
1593;840;;;;;;;;;;;;;;;1;1;1;1;0;0;0;;;;;6;2;1;40;6;15/11/2023 14:36
1594;323;;;;;;;;;;;;;;;1;1;1;0;1;1;1;0;10;2;10;;;2;34;5;15/11/2023 14:36
1595;219;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;32;3;15/11/2023 14:36
1596;302;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;1;33;4;15/11/2023 14:36
1597;535;;;;;;;;;;;;;;;1;1;1;0;0;1;1;10;4;10;4;;;1;41;5;15/11/2023 14:36
1598;415;;;;;;;;;;;;;;;1;0;1;1;1;0;1;;;;;3;4;2;32;6;15/11/2023 14:37
1599;263;;;;;;;;;;;;;;;0;0;1;1;1;0;1;;;;;2;5;2;32;6;15/11/2023 14:37
1600;353;;;;;;;;;;;;;;;1;0;1;1;1;0;0;6;10;6;10;;;3;29;5;15/11/2023 14:37
1601;349;;;;;;;;;;;;;;;0;0;1;1;1;0;1;;;;;5;0;2;45;6;15/11/2023 14:38
1602;301;;;;;;;;;;;;;;;0;0;1;1;1;0;1;5;10;5;10;;;1;54;5;15/11/2023 14:38
1603;260;0;1;1;1;1;0;1;1;0;;0;;;50;;;;;;;;;;;;;;2;38;3;15/11/2023 14:39
1604;364;;;;;;;;;;;;;;;1;0;1;1;0;0;1;;;;;5;0;1;54;6;15/11/2023 14:39
1605;953;1;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;50;4;15/11/2023 14:40
1606;474;1;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;33;4;15/11/2023 14:42
1607;369;;;;;;;;;;;;;;;1;1;1;1;1;1;1;5;10;5;10;;;1;27;5;15/11/2023 14:42
1608;448;0;1;1;1;1;0;1;1;0;;0;;;30;;;;;;;;;;;;;;1;32;3;15/11/2023 14:42
1609;340;;;;;;;;;;;;;;;0;0;1;1;1;1;1;10;10;10;10;;;1;56;5;15/11/2023 14:43
1610;711;1;1;1;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;1;48;3;15/11/2023 14:43
1611;350;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;5;10;1;22;6;15/11/2023 14:43
1612;512;;;;;;;;;;;;;;;1;0;1;1;1;0;1;;;;;2;4;3;24;6;15/11/2023 14:43
1613;550;;;;;;;;;;;;;;;0;0;1;1;1;1;1;6;10;4;10;;;2;47;5;15/11/2023 14:44
1614;478;0;1;0;1;1;1;1;1;1;1;;;;40;;;;;;;;;;;;;;1;29;3;15/11/2023 14:44
1615;387;0;1;1;1;1;1;1;;;0;;1;1;80;;;;;;;;;;;;;;2;34;4;15/11/2023 14:44
1616;498;1;1;1;1;1;0;1;1;0;;0;;;30;;;;;;;;;;;;;;2;63;3;15/11/2023 14:44
1617;484;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;52;3;15/11/2023 14:45
1618;535;1;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;57;4;15/11/2023 14:45
1619;218;1;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;22;4;15/11/2023 14:45
1620;440;;;;;;;;;;;;;;;0;0;0;0;1;0;1;;;;;2;5;2;27;6;15/11/2023 14:45
1621;441;1;0;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;1;53;4;15/11/2023 14:46
1622;563;;;;;;;;;;;;;;;0;0;1;0;1;0;1;;;;;6;10;1;25;6;15/11/2023 14:46
1623;443;;;;;;;;;;;;;;;1;1;1;1;1;1;1;4;1;4;1;;;1;39;5;15/11/2023 14:46
1624;406;1;1;1;1;0;1;1;1;1;0;;;;50;;;;;;;;;;;;;;1;23;3;15/11/2023 14:47
1625;324;;;;;;;;;;;;;;;0;0;1;1;1;0;1;1;7;5;4;;;2;32;5;15/11/2023 14:47
1626;261;1;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;45;4;15/11/2023 14:48
1627;293;;;;;;;;;;;;;;;1;0;1;1;1;1;1;;;;;10;10;1;23;6;15/11/2023 14:48
1628;472;1;1;1;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;1;33;3;15/11/2023 14:48
1629;1143;1;1;1;1;1;1;1;;;0;;1;1;10;;;;;;;;;;;;;;1;25;4;15/11/2023 14:49
1630;561;;;;;;;;;;;;;;;1;1;1;1;1;0;0;;;;;4;5;2;63;6;15/11/2023 14:50
1631;708;;;;;;;;;;;;;;;1;1;1;0;1;0;1;0;3;1;5;;;1;63;5;15/11/2023 14:50
1632;293;0;1;1;1;1;1;1;1;0;;0;;;45;;;;;;;;;;;;;;2;32;3;15/11/2023 14:51
1633;628;;;;;;;;;;;;;;;1;1;1;1;1;1;0;10;10;10;10;;;2;46;5;15/11/2023 14:51
1634;321;;;;;;;;;;;;;;;0;0;1;1;1;0;0;1;1;2;2;;;2;35;5;15/11/2023 14:52
1635;374;1;0;1;0;0;1;1;;;0;;0;1;25;;;;;;;;;;;;;;2;24;4;15/11/2023 14:53
1636;208;;;;;;;;;;;;;;;1;1;1;0;1;1;1;;;;;10;2;2;21;6;15/11/2023 14:53
1637;312;;;;;;;;;;;;;;;1;0;1;1;1;0;1;5;2;10;5;;;2;23;5;15/11/2023 14:53
1638;640;;;;;;;;;;;;;;;1;1;1;0;1;1;1;;;;;0;5;2;29;6;15/11/2023 14:53
1639;398;;;;;;;;;;;;;;;1;1;1;1;1;1;1;0;10;5;10;;;1;32;5;15/11/2023 14:54
1640;634;1;1;1;0;0;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;36;3;15/11/2023 14:54
1641;250;1;1;1;1;1;1;1;;;;0;1;0;30;;;;;;;;;;;;;;1;22;4;15/11/2023 14:55
1642;337;;;;;;;;;;;;;;;0;1;1;1;1;1;1;10;6;8;0;;;1;34;5;15/11/2023 14:55
1643;360;0;0;1;1;1;0;1;1;1;1;;;;50;;;;;;;;;;;;;;1;28;3;15/11/2023 14:55
1644;460;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;10;10;1;45;6;15/11/2023 14:56
1645;437;0;0;1;0;0;0;0;;;0;;1;1;30;;;;;;;;;;;;;;2;40;4;15/11/2023 14:56
1646;201;;;;;;;;;;;;;;;1;1;0;0;0;0;0;;;;;6;4;1;64;6;15/11/2023 14:56
1647;336;0;1;1;1;0;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;37;4;15/11/2023 14:56
1648;361;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;0;10;0;;;1;70;5;15/11/2023 14:57
1649;416;1;1;1;1;1;1;1;;;0;;1;1;30;;;;;;;;;;;;;;2;62;4;15/11/2023 14:57
1650;469;;;;;;;;;;;;;;;0;1;1;1;1;1;1;2;10;2;10;;;2;63;5;15/11/2023 14:57
1651;245;1;1;1;1;1;1;1;1;1;0;;;;45;;;;;;;;;;;;;;2;32;3;15/11/2023 14:57
1652;856;1;1;1;1;1;0;1;1;0;;0;;;50;;;;;;;;;;;;;;2;54;3;15/11/2023 14:58
1653;569;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;10;0;2;31;6;15/11/2023 14:58
1654;201;0;0;0;0;1;1;1;1;0;;0;;;0;;;;;;;;;;;;;;1;33;3;15/11/2023 14:58
1655;375;0;0;1;1;1;1;1;;;0;;1;1;48;;;;;;;;;;;;;;2;28;4;15/11/2023 14:58
1656;584;1;1;1;1;0;1;1;1;1;0;;;;50;;;;;;;;;;;;;;2;67;3;15/11/2023 14:58
1657;676;;;;;;;;;;;;;;;0;0;1;1;1;1;1;;;;;2;5;2;64;6;15/11/2023 14:58
1658;500;;;;;;;;;;;;;;;0;1;1;1;1;1;1;0;0;0;0;;;2;37;5;15/11/2023 14:58
1659;580;1;1;0;0;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;46;4;15/11/2023 14:59
1660;374;;;;;;;;;;;;;;;1;0;1;0;1;1;0;;;;;0;5;2;39;6;15/11/2023 15:00
1661;309;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;0;10;1;28;6;15/11/2023 15:00
1662;402;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;10;10;10;;;1;40;5;15/11/2023 15:01
1663;328;0;0;1;0;1;0;1;;;;0;1;0;51;;;;;;;;;;;;;;2;54;4;15/11/2023 15:01
1664;775;0;1;1;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;1;20;3;15/11/2023 15:01
1665;281;;;;;;;;;;;;;;;0;1;1;0;0;1;0;2;0;2;0;;;2;22;5;15/11/2023 15:02
1666;588;;;;;;;;;;;;;;;0;0;1;0;1;0;1;;;;;8;8;2;36;6;15/11/2023 15:02
1667;280;1;0;1;1;0;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;18;3;15/11/2023 15:04
1668;216;;;;;;;;;;;;;;;1;1;1;1;1;1;1;5;10;5;10;;;2;37;5;15/11/2023 15:04
1669;162;1;1;1;0;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;24;4;15/11/2023 15:04
1670;504;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;1;49;4;15/11/2023 15:04
1671;484;;;;;;;;;;;;;;;0;0;1;1;1;1;1;;;;;4;5;2;26;6;15/11/2023 15:04
1672;537;;;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;2;5;2;52;6;15/11/2023 15:04
1673;621;0;1;1;1;1;1;1;;;0;;1;1;51;;;;;;;;;;;;;;1;48;4;15/11/2023 15:05
1674;799;1;1;1;1;0;1;1;1;0;;0;;;50;;;;;;;;;;;;;;3;26;3;15/11/2023 15:05
1675;420;1;1;1;0;1;1;1;0;1;0;;;;35;;;;;;;;;;;;;;2;38;3;15/11/2023 15:05
1676;494;0;0;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;58;4;15/11/2023 15:05
1677;865;;;;;;;;;;;;;;;1;0;1;1;1;0;1;6;6;8;10;;;2;30;5;15/11/2023 15:06
1678;364;;;;;;;;;;;;;;;0;0;1;1;1;1;1;;;;;3;6;2;25;6;15/11/2023 15:06
1679;445;;;;;;;;;;;;;;;0;0;1;0;1;1;1;0;10;10;10;;;1;30;5;15/11/2023 15:06
1680;296;;;;;;;;;;;;;;;0;0;1;1;1;1;1;;;;;8;4;3;18;6;15/11/2023 15:07
1681;1439;;;;;;;;;;;;;;;1;1;1;0;1;1;0;;;;;5;5;2;28;6;15/11/2023 15:07
1682;408;1;1;1;0;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;2;56;3;15/11/2023 15:07
1683;256;;;;;;;;;;;;;;;0;1;1;1;1;1;1;10;0;5;5;;;2;35;5;15/11/2023 15:08
1684;311;0;0;0;1;1;0;1;;;0;;1;1;60;;;;;;;;;;;;;;2;29;4;15/11/2023 15:08
1685;573;;;;;;;;;;;;;;;0;0;1;1;1;1;1;3;10;5;5;;;2;61;5;15/11/2023 15:09
1686;420;;;;;;;;;;;;;;;0;0;1;0;1;0;0;10;10;10;10;;;2;36;5;15/11/2023 15:09
1687;372;1;0;1;0;1;1;0;1;1;1;;;;30;;;;;;;;;;;;;;2;48;3;15/11/2023 15:09
1688;242;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;8;0;2;20;6;15/11/2023 15:09
1689;298;1;1;1;1;1;1;1;1;1;1;;;;35;;;;;;;;;;;;;;2;21;3;15/11/2023 15:09
1690;596;0;1;1;1;1;1;1;1;1;1;;;;82;;;;;;;;;;;;;;2;70;3;15/11/2023 15:10
1691;325;;;;;;;;;;;;;;;0;0;0;1;1;1;0;4;6;2;3;;;2;51;5;15/11/2023 15:10
1692;390;0;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;3;36;4;15/11/2023 15:10
1693;421;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;10;1;51;6;15/11/2023 15:11
1694;297;0;1;1;1;1;1;1;;;1;;1;1;15;;;;;;;;;;;;;;2;56;4;15/11/2023 15:11
1695;396;;;;;;;;;;;;;;;0;0;1;1;1;0;1;5;5;3;3;;;1;43;5;15/11/2023 15:12
1696;336;0;0;1;1;1;1;1;;;0;;1;1;0;;;;;;;;;;;;;;2;32;4;15/11/2023 15:12
1697;293;;;;;;;;;;;;;;;0;0;1;0;0;0;1;;;;;0;0;2;33;6;15/11/2023 15:12
1698;507;0;1;1;0;0;1;0;0;0;;0;;;50;;;;;;;;;;;;;;1;52;3;15/11/2023 15:12
1699;310;0;0;1;0;0;1;1;0;1;1;;;;39;;;;;;;;;;;;;;2;39;3;15/11/2023 15:13
1700;423;0;0;1;1;1;0;1;;;1;;1;1;50;;;;;;;;;;;;;;2;26;4;15/11/2023 15:13
1701;551;0;1;1;1;1;1;1;0;0;;1;;;50;;;;;;;;;;;;;;1;48;3;15/11/2023 15:14
1702;359;;;;;;;;;;;;;;;0;1;1;1;1;1;0;;;;;10;10;1;31;6;15/11/2023 15:14
1703;396;1;0;1;1;0;0;1;;;1;;1;1;50;;;;;;;;;;;;;;1;44;4;15/11/2023 15:15
1704;311;0;0;1;1;1;1;1;1;0;;0;;;0;;;;;;;;;;;;;;1;23;3;15/11/2023 15:15
1705;322;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;10;1;37;6;15/11/2023 15:15
1706;476;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;3;5;2;57;6;15/11/2023 15:15
1707;723;;;;;;;;;;;;;;;0;0;1;1;0;1;0;5;10;5;5;;;2;34;5;15/11/2023 15:15
1708;401;;;;;;;;;;;;;;;0;0;1;1;1;0;1;10;10;10;10;;;2;39;5;15/11/2023 15:15
1709;194;;;;;;;;;;;;;;;1;1;1;1;1;1;1;0;0;0;0;;;2;22;5;15/11/2023 15:16
1710;348;1;0;1;1;1;0;1;;;1;;1;1;50;;;;;;;;;;;;;;2;54;4;15/11/2023 15:16
1711;295;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;0;0;2;33;6;15/11/2023 15:16
1712;486;1;1;1;1;1;1;1;;;0;;1;1;0;;;;;;;;;;;;;;1;39;4;15/11/2023 15:17
1713;546;;;;;;;;;;;;;;;1;1;1;0;0;0;1;;;;;3;3;2;64;6;15/11/2023 15:17
1714;412;0;0;1;1;0;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;27;3;15/11/2023 15:18
1715;276;;;;;;;;;;;;;;;1;0;1;1;1;0;1;2;10;5;6;;;2;42;5;15/11/2023 15:18
1716;555;;;;;;;;;;;;;;;1;0;1;1;1;1;1;;;;;5;10;1;39;6;15/11/2023 15:18
1717;450;;;;;;;;;;;;;;;1;1;1;1;0;0;1;0;10;5;10;;;2;25;5;15/11/2023 15:18
1718;371;0;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;47;3;15/11/2023 15:18
1719;710;;;;;;;;;;;;;;;0;1;1;1;0;0;1;0;10;5;7;;;2;35;5;15/11/2023 15:18
1720;515;1;0;1;1;1;1;1;1;1;1;;;;0;;;;;;;;;;;;;;1;35;3;15/11/2023 15:18
1721;434;0;0;1;0;0;0;1;;;1;;1;1;50;;;;;;;;;;;;;;2;28;4;15/11/2023 15:19
1722;629;0;0;1;1;1;0;1;1;1;1;;;;50;;;;;;;;;;;;;;2;37;3;15/11/2023 15:19
1723;662;1;1;1;1;0;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;50;4;15/11/2023 15:19
1724;313;;;;;;;;;;;;;;;1;1;1;1;1;0;1;10;0;10;0;;;1;22;5;15/11/2023 15:19
1725;505;;;;;;;;;;;;;;;1;1;1;0;1;0;1;;;;;0;10;2;41;6;15/11/2023 15:20
1726;733;0;1;1;1;1;1;1;;;;1;1;0;50;;;;;;;;;;;;;;2;33;4;15/11/2023 15:20
1727;342;0;1;1;0;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;1;51;3;15/11/2023 15:21
1728;546;;;;;;;;;;;;;;;0;0;1;1;1;0;1;5;5;5;5;;;2;27;5;15/11/2023 15:21
1729;273;1;1;1;1;1;1;1;;;0;;1;1;49;;;;;;;;;;;;;;2;29;4;15/11/2023 15:23
1730;264;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;0;0;2;31;6;15/11/2023 15:23
1731;252;1;1;1;1;1;1;1;1;0;;1;;;50;;;;;;;;;;;;;;2;33;3;15/11/2023 15:23
1732;420;1;1;1;1;0;1;1;;;1;;1;1;20;;;;;;;;;;;;;;1;37;4;15/11/2023 15:24
1733;365;0;0;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;31;4;15/11/2023 15:24
1734;307;;;;;;;;;;;;;;;0;1;1;0;0;0;1;;;;;10;10;2;50;6;15/11/2023 15:24
1735;436;1;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;1;38;4;15/11/2023 15:25
1736;238;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;0;0;2;39;6;15/11/2023 15:25
1737;512;;;;;;;;;;;;;;;1;0;1;1;1;0;1;5;8;2;5;;;2;34;5;15/11/2023 15:26
1738;616;;;;;;;;;;;;;;;0;0;1;1;1;0;1;0;10;5;5;;;2;63;5;15/11/2023 15:26
1739;360;;;;;;;;;;;;;;;1;1;1;0;1;1;1;;;;;5;5;1;26;6;15/11/2023 15:26
1740;281;1;1;1;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;1;36;3;15/11/2023 15:26
1741;414;0;0;1;1;1;0;1;1;0;;0;;;80;;;;;;;;;;;;;;2;42;3;15/11/2023 15:26
1742;381;1;1;1;0;1;0;0;1;0;;0;;;50;;;;;;;;;;;;;;2;49;3;15/11/2023 15:27
1743;590;;;;;;;;;;;;;;;0;1;1;1;1;1;1;0;6;4;2;;;1;44;5;15/11/2023 15:27
1744;983;1;1;1;1;1;1;1;;;1;;1;1;0;;;;;;;;;;;;;;2;32;4;15/11/2023 15:27
1745;414;1;1;1;1;1;1;1;;;;0;1;0;0;;;;;;;;;;;;;;2;31;4;15/11/2023 15:28
1746;582;;;;;;;;;;;;;;;0;0;1;1;1;1;1;;;;;5;3;1;36;6;15/11/2023 15:28
1747;1219;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;0;10;0;;;2;30;5;15/11/2023 15:29
1748;467;;;;;;;;;;;;;;;1;1;1;0;0;1;0;;;;;4;2;2;65;6;15/11/2023 15:29
1749;490;0;0;1;1;1;0;1;;;0;;1;1;51;;;;;;;;;;;;;;2;29;4;15/11/2023 15:30
1750;610;;;;;;;;;;;;;;;1;1;1;1;1;1;0;5;5;5;2;;;2;28;5;15/11/2023 15:31
1751;306;0;0;1;0;0;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;20;3;15/11/2023 15:32
1752;329;1;1;1;1;1;1;1;;;0;;1;1;0;;;;;;;;;;;;;;2;24;4;15/11/2023 15:33
1753;273;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;10;1;40;6;15/11/2023 15:33
1754;752;;;;;;;;;;;;;;;1;0;1;1;1;1;1;;;;;0;0;2;53;6;15/11/2023 15:33
1755;258;1;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;52;4;15/11/2023 15:33
1756;316;0;0;0;0;1;0;0;0;1;0;;;;52;;;;;;;;;;;;;;2;55;3;15/11/2023 15:33
1757;434;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;0;6;2;;;1;24;5;15/11/2023 15:33
1758;549;;;;;;;;;;;;;;;1;1;1;1;1;1;1;4;4;4;4;;;2;23;5;15/11/2023 15:34
1759;321;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;0;0;2;37;6;15/11/2023 15:35
1760;679;1;0;1;1;1;1;0;1;1;1;;;;0;;;;;;;;;;;;;;2;37;3;15/11/2023 15:35
1761;502;0;0;1;0;1;1;0;;;0;;0;1;50;;;;;;;;;;;;;;1;71;4;15/11/2023 15:36
1762;353;;;;;;;;;;;;;;;0;0;1;0;1;1;1;0;2;0;5;;;1;25;5;15/11/2023 15:37
1763;614;1;1;1;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;1;65;3;15/11/2023 15:38
1764;665;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;10;1;37;6;15/11/2023 15:38
1765;394;;;;;;;;;;;;;;;0;0;1;1;1;0;1;4;2;6;2;;;2;43;5;15/11/2023 15:39
1766;306;;;;;;;;;;;;;;;1;1;1;0;1;1;1;10;0;10;0;;;1;27;5;15/11/2023 15:40
1767;87;;;;;;;;;;;;;;;0;0;1;0;1;1;1;;;;;6;4;1;24;6;15/11/2023 15:40
1768;487;0;0;1;1;1;0;1;1;0;;0;;;50;;;;;;;;;;;;;;1;47;3;15/11/2023 15:40
1769;422;;;;;;;;;;;;;;;0;1;1;1;1;1;1;8;6;6;8;;;1;49;5;15/11/2023 15:40
1770;1191;;;;;;;;;;;;;;;1;0;1;0;1;1;1;;;;;2;6;2;55;6;15/11/2023 15:41
1771;579;0;0;1;0;0;0;1;;;1;;1;1;30;;;;;;;;;;;;;;2;53;4;15/11/2023 15:42
