unit_id,profile_id,summary,source_row_id,matching_age_bracket,matching_sex,matching_education
ac8dlz5s,minority_game_bret_njzas_demo_profile_00595,"73-year-old, male, White, High school diploma/A-levels, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00574,65+,male,high school
achqdekw,minority_game_bret_njzas_demo_profile_00596,"31-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01871,30-49,male,college/postsecondary
acwfn6ej,minority_game_bret_njzas_demo_profile_00597,"43-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00594,30-49,female,college/postsecondary
af9pq5dg,minority_game_bret_njzas_demo_profile_00598,"35-year-old, female, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01371,30-49,female,college/postsecondary
afkk5fc2,minority_game_bret_njzas_demo_profile_00599,"60-year-old, female, White, Secondary education (e.g. GED/GCSE), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00704,50-64,female,high school
afkzkrfa,minority_game_bret_njzas_demo_profile_00600,"32-year-old, male, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01651,30-49,male,high school
agwe0bp2,minority_game_bret_njzas_demo_profile_00601,"28-year-old, female, Asian, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01173,18-29,female,high school
ahslkxov,minority_game_bret_njzas_demo_profile_00602,"25-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), student, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01797,18-29,female,postgraduate
aig6aqp1,minority_game_bret_njzas_demo_profile_00603,"27-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01277,18-29,male,postgraduate
ait10nua,minority_game_bret_njzas_demo_profile_00604,"47-year-old, male, White, Technical/community college, student, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01169,30-49,male,college/postsecondary
ak0m43t9,minority_game_bret_njzas_demo_profile_00605,"38-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00979,30-49,female,college/postsecondary
ak7htvk9,minority_game_bret_njzas_demo_profile_00606,"49-year-old, male, White, Undergraduate degree (BA/BSc/other), other, United Kingdom citizen living in United Kingdom.",minority_demo_source_00081,30-49,male,college/postsecondary
ak9d0glg,minority_game_bret_njzas_demo_profile_00607,"54-year-old, male, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00242,50-64,male,college/postsecondary
aksf3uwm,minority_game_bret_njzas_demo_profile_00608,"43-year-old, male, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01426,30-49,male,high school
akx1tp8z,minority_game_bret_njzas_demo_profile_00609,"42-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01282,30-49,female,college/postsecondary
alxt1uyy,minority_game_bret_njzas_demo_profile_00610,"33-year-old, male, White, Undergraduate degree (BA/BSc/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01140,30-49,male,college/postsecondary
amdrkdo9,minority_game_bret_njzas_demo_profile_00611,"39-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00235,30-49,female,postgraduate
amlqwp9n,minority_game_bret_njzas_demo_profile_00612,"31-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01655,30-49,female,postgraduate
an6pzi7f,minority_game_bret_njzas_demo_profile_00613,"43-year-old, female, White, High school diploma/A-levels, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01595,30-49,female,high school
ao5kae1o,minority_game_bret_njzas_demo_profile_00614,"34-year-old, male, White, Undergraduate degree (BA/BSc/other), student, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01066,30-49,male,college/postsecondary
aogy2que,minority_game_bret_njzas_demo_profile_00615,"73-year-old, male, White, Undergraduate degree (BA/BSc/other), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00510,65+,male,college/postsecondary
aow7qaxa,minority_game_bret_njzas_demo_profile_00616,"40-year-old, male, White, Secondary education (e.g. GED/GCSE), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01629,30-49,male,high school
apyt404r,minority_game_bret_njzas_demo_profile_00617,"25-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01046,18-29,male,postgraduate
aq2e0zwn,minority_game_bret_njzas_demo_profile_00618,"66-year-old, male, White, High school diploma/A-levels, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01998,65+,male,high school
aqg3knwx,minority_game_bret_njzas_demo_profile_00619,"51-year-old, female, White, Secondary education (e.g. GED/GCSE), United Kingdom citizen living in United Kingdom.",minority_demo_source_00562,50-64,female,high school
aryyz090,minority_game_bret_njzas_demo_profile_00620,"48-year-old, female, White, Undergraduate degree (BA/BSc/other), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00703,30-49,female,college/postsecondary
aszankfb,minority_game_bret_njzas_demo_profile_00621,"50-year-old, male, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01610,50-64,male,high school
at2rhg42,minority_game_bret_njzas_demo_profile_00622,"58-year-old, female, White, Technical/community college, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00343,50-64,female,college/postsecondary
at5zdhja,minority_game_bret_njzas_demo_profile_00623,"43-year-old, male, White, Doctorate degree (PhD/other), full-time, Romania citizen living in United Kingdom, born in Romania.",minority_demo_source_00645,30-49,male,postgraduate
au7fvib9,minority_game_bret_njzas_demo_profile_00624,"33-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00785,30-49,female,college/postsecondary
aub1r3hf,minority_game_bret_njzas_demo_profile_00625,"28-year-old, female, White, Undergraduate degree (BA/BSc/other), student, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01455,18-29,female,college/postsecondary
auph7q3n,minority_game_bret_njzas_demo_profile_00626,"80-year-old, female, White, High school diploma/A-levels, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01509,65+,female,high school
auvazyps,minority_game_bret_njzas_demo_profile_00627,"37-year-old, female, White, Undergraduate degree (BA/BSc/other), United Kingdom citizen living in United Kingdom.",minority_demo_source_01580,30-49,female,college/postsecondary
av29fq0w,minority_game_bret_njzas_demo_profile_00628,"21-year-old, female, White, Undergraduate degree (BA/BSc/other), other, United Kingdom citizen living in United Kingdom.",minority_demo_source_00880,18-29,female,college/postsecondary
avdjtrrv,minority_game_bret_njzas_demo_profile_00629,"29-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01233,18-29,female,college/postsecondary
aw2oth19,minority_game_bret_njzas_demo_profile_00630,"21-year-old, female, White, High school diploma/A-levels, student, due to start a new job within the next month, United Kingdom citizen living in United Kingdom.",minority_demo_source_01179,18-29,female,high school
aw2smapg,minority_game_bret_njzas_demo_profile_00631,"40-year-old, female, White, Technical/community college, student, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01547,30-49,female,college/postsecondary
axd3zhxk,minority_game_bret_njzas_demo_profile_00632,"22-year-old, female, White, Undergraduate degree (BA/BSc/other), student, unemployed (and job seeking), United Kingdom citizen living in United Kingdom.",minority_demo_source_00256,18-29,female,college/postsecondary
axihw1wr,minority_game_bret_njzas_demo_profile_00633,"33-year-old, female, White, High school diploma/A-levels, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00638,30-49,female,high school
axqn49rj,minority_game_bret_njzas_demo_profile_00634,"28-year-old, female, White, Undergraduate degree (BA/BSc/other), student, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01455,18-29,female,college/postsecondary
axrli4p3,minority_game_bret_njzas_demo_profile_00635,"76-year-old, male, White, Undergraduate degree (BA/BSc/other), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00405,65+,male,college/postsecondary
azi4ezde,minority_game_bret_njzas_demo_profile_00636,"51-year-old, female, White, Secondary education (e.g. GED/GCSE), United Kingdom citizen living in United Kingdom.",minority_demo_source_00562,50-64,female,high school
azs5chfz,minority_game_bret_njzas_demo_profile_00637,"20-year-old, male, White, High school diploma/A-levels, student, other, United Kingdom citizen living in United Kingdom.",minority_demo_source_01961,18-29,male,high school
b1abqho9,minority_game_bret_njzas_demo_profile_00638,"33-year-old, male, White, No formal qualifications, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00382,30-49,male,high school
b1lmzd44,minority_game_bret_njzas_demo_profile_00639,"28-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_02000,18-29,male,postgraduate
b1mutf8i,minority_game_bret_njzas_demo_profile_00640,"34-year-old, female, Mixed, Graduate degree (MA/MSc/MPhil/other), United Kingdom citizen living in United Kingdom.",minority_demo_source_01729,30-49,female,postgraduate
b3f3t6qr,minority_game_bret_njzas_demo_profile_00641,"28-year-old, female, White, Undergraduate degree (BA/BSc/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00313,18-29,female,college/postsecondary
b47wqn5t,minority_game_bret_njzas_demo_profile_00642,"21-year-old, male, White, Undergraduate degree (BA/BSc/other), student, due to start a new job within the next month, United Kingdom citizen living in United Kingdom.",minority_demo_source_01131,18-29,male,college/postsecondary
b52c5hw9,minority_game_bret_njzas_demo_profile_00643,"32-year-old, female, White, Undergraduate degree (BA/BSc/other), student, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00649,30-49,female,college/postsecondary
b5a36rku,minority_game_bret_njzas_demo_profile_00644,"35-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00971,30-49,female,postgraduate
b64zsh1s,minority_game_bret_njzas_demo_profile_00645,"39-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01222,30-49,male,postgraduate
b8cqbz8l,minority_game_bret_njzas_demo_profile_00646,"26-year-old, male, Other, Graduate degree (MA/MSc/MPhil/other), student, due to start a new job within the next month, Turkey citizen living in United Kingdom, born in Turkey.",minority_demo_source_01801,18-29,male,postgraduate
b8wtmfy7,minority_game_bret_njzas_demo_profile_00647,"43-year-old, male, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01866,30-49,male,high school
b9ujvs2l,minority_game_bret_njzas_demo_profile_00648,"23-year-old, male, Asian, Graduate degree (MA/MSc/MPhil/other), student, due to start a new job within the next month, Pakistan citizen living in United Kingdom, born in Pakistan.",minority_demo_source_00173,18-29,male,postgraduate
baxdp0sw,minority_game_bret_njzas_demo_profile_00649,"34-year-old, male, White, High school diploma/A-levels, full-time, Romania citizen living in United Kingdom, born in Romania.",minority_demo_source_00359,30-49,male,high school
