participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.finished,participant.in_deception,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.real_world_currency_per_point,session.config.simulated_play_time,session.config.participation_fee,session.prolific_completion_url,introduction.1.player.id_in_group,introduction.1.player.role,introduction.1.player.payoff,introduction.1.player.q1,introduction.1.player.q2,introduction.1.player.q3,introduction.1.player.q4,introduction.1.player.q5,introduction.1.group.id_in_subsession,introduction.1.subsession.round_number,bonus_game.1.player.id_in_group,bonus_game.1.player.role,bonus_game.1.player.payoff,bonus_game.1.player.time_spent,bonus_game.1.player.potential_payoff,bonus_game.1.player.decision,bonus_game.1.player.in_deception,bonus_game.1.group.id_in_subsession,bonus_game.1.subsession.round_number,bonus_game.2.player.id_in_group,bonus_game.2.player.role,bonus_game.2.player.payoff,bonus_game.2.player.time_spent,bonus_game.2.player.potential_payoff,bonus_game.2.player.decision,bonus_game.2.player.in_deception,bonus_game.2.group.id_in_subsession,bonus_game.2.subsession.round_number,bonus_game.3.player.id_in_group,bonus_game.3.player.role,bonus_game.3.player.payoff,bonus_game.3.player.time_spent,bonus_game.3.player.potential_payoff,bonus_game.3.player.decision,bonus_game.3.player.in_deception,bonus_game.3.group.id_in_subsession,bonus_game.3.subsession.round_number,bonus_game.4.player.id_in_group,bonus_game.4.player.role,bonus_game.4.player.payoff,bonus_game.4.player.time_spent,bonus_game.4.player.potential_payoff,bonus_game.4.player.decision,bonus_game.4.player.in_deception,bonus_game.4.group.id_in_subsession,bonus_game.4.subsession.round_number,bonus_game.5.player.id_in_group,bonus_game.5.player.role,bonus_game.5.player.payoff,bonus_game.5.player.time_spent,bonus_game.5.player.potential_payoff,bonus_game.5.player.decision,bonus_game.5.player.in_deception,bonus_game.5.group.id_in_subsession,bonus_game.5.subsession.round_number,bonus_game.6.player.id_in_group,bonus_game.6.player.role,bonus_game.6.player.payoff,bonus_game.6.player.time_spent,bonus_game.6.player.potential_payoff,bonus_game.6.player.decision,bonus_game.6.player.in_deception,bonus_game.6.group.id_in_subsession,bonus_game.6.subsession.round_number,bonus_game.7.player.id_in_group,bonus_game.7.player.role,bonus_game.7.player.payoff,bonus_game.7.player.time_spent,bonus_game.7.player.potential_payoff,bonus_game.7.player.decision,bonus_game.7.player.in_deception,bonus_game.7.group.id_in_subsession,bonus_game.7.subsession.round_number,bonus_game.8.player.id_in_group,bonus_game.8.player.role,bonus_game.8.player.payoff,bonus_game.8.player.time_spent,bonus_game.8.player.potential_payoff,bonus_game.8.player.decision,bonus_game.8.player.in_deception,bonus_game.8.group.id_in_subsession,bonus_game.8.subsession.round_number,bonus_game.9.player.id_in_group,bonus_game.9.player.role,bonus_game.9.player.payoff,bonus_game.9.player.time_spent,bonus_game.9.player.potential_payoff,bonus_game.9.player.decision,bonus_game.9.player.in_deception,bonus_game.9.group.id_in_subsession,bonus_game.9.subsession.round_number,bonus_game.10.player.id_in_group,bonus_game.10.player.role,bonus_game.10.player.payoff,bonus_game.10.player.time_spent,bonus_game.10.player.potential_payoff,bonus_game.10.player.decision,bonus_game.10.player.in_deception,bonus_game.10.group.id_in_subsession,bonus_game.10.subsession.round_number,bonus_game.11.player.id_in_group,bonus_game.11.player.role,bonus_game.11.player.payoff,bonus_game.11.player.time_spent,bonus_game.11.player.potential_payoff,bonus_game.11.player.decision,bonus_game.11.player.in_deception,bonus_game.11.group.id_in_subsession,bonus_game.11.subsession.round_number,bret.1.player.id_in_group,bret.1.player.role,bret.1.player.payoff,bret.1.player.bomb,bret.1.player.bomb_row,bret.1.player.bomb_col,bret.1.player.boxes_collected,bret.1.player.pay_this_round,bret.1.player.round_result,bret.1.group.id_in_subsession,bret.1.subsession.round_number,debrief.1.player.id_in_group,debrief.1.player.role,debrief.1.player.payoff,debrief.1.player.debrief,debrief.1.player.debrief2,debrief.1.group.id_in_subsession,debrief.1.subsession.round_number,thanks.1.player.id_in_group,thanks.1.player.role,thanks.1.player.payoff,thanks.1.group.id_in_subsession,thanks.1.subsession.round_number
1215,yi9kup3h,5c8e905a40fb570016af2fb6,0,44,44,thanks,Thanks,2022-08-31 11:14:30.130685,1,,,194.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1215,,0.0,1,8,2,1,1,1,1,1215,,0.0,128.0,0.0,A,1,1,1,1215,,0.0,143.0,84.0,A,1,1,2,1215,,0.0,118.0,88.0,B,1,1,3,1215,,0.0,66.0,60.0,A,1,1,4,1215,,0.0,60.0,96.0,B,1,1,5,1215,,0.0,68.0,100.0,A,1,1,6,1215,,0.0,38.0,104.0,B,1,1,7,1215,,0.0,46.0,140.0,A,1,1,8,1215,,0.0,47.0,112.0,B,1,1,9,1215,,180.0,34.0,180.0,B,1,1,10,1215,,0.0,84.0,180.0,A,1,1,11,1215,,14.0,0,10,1,14,1,14.0,1,1,1215,,0.0,only_d,only_c,1,1,1215,,0.0,1,1
1216,wqjtuge9,5e87ade2da382941f3f1a621,0,44,44,thanks,Thanks,2022-08-31 11:14:34.586344,1,,,96.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1216,,0.0,1,8,2,1,1,1,1,1216,,0.0,73.0,0.0,A,0,1,1,1216,,0.0,50.0,84.0,A,0,1,2,1216,,0.0,45.0,88.0,A,0,1,3,1216,,0.0,51.0,92.0,A,0,1,4,1216,,96.0,45.0,96.0,A,0,1,5,1216,,0.0,59.0,100.0,A,0,1,6,1216,,0.0,32.0,104.0,B,0,1,7,1216,,0.0,29.0,140.0,B,0,1,8,1216,,0.0,28.0,160.0,B,0,1,9,1216,,0.0,40.0,180.0,B,0,1,10,1216,,0.0,25.0,180.0,B,0,1,11,1216,,0.0,1,5,1,75,1,0.0,1,1,1216,,0.0,only_c,only_d,1,1,1216,,0.0,1,1
1217,yvvzd5jy,5e9132c5df10df4620035695,0,44,44,thanks,Thanks,2022-08-31 11:14:35.096386,1,,,152.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1217,,0.0,1,8,2,1,1,1,1,1217,,0.0,473.0,0.0,A,1,1,1,1217,,0.0,1576.0,84.0,A,1,1,2,1217,,88.0,246.0,88.0,B,1,1,3,1217,,0.0,134.0,60.0,A,1,1,4,1217,,0.0,258.0,96.0,A,1,1,5,1217,,0.0,231.0,100.0,A,1,1,6,1217,,0.0,119.0,104.0,A,1,1,7,1217,,0.0,242.0,108.0,A,1,1,8,1217,,0.0,259.0,112.0,A,1,1,9,1217,,0.0,154.0,116.0,A,1,1,10,1217,,0.0,153.0,116.0,A,1,1,11,1217,,64.0,0,8,6,64,1,64.0,1,1,1217,,0.0,only_c,only_c,1,1,1217,,0.0,1,1
1218,dinjg60s,5fcca7bf6a7182b003b32a36,0,2,44,introduction,Instructions_points,2022-08-31 11:14:36.177975,1,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1218,,0.0,,,,,,1,1,1218,,0.0,,,,,1,1,1218,,0.0,,,,,1,2,1218,,0.0,,,,,1,3,1218,,0.0,,,,,1,4,1218,,0.0,,,,,1,5,1218,,0.0,,,,,1,6,1218,,0.0,,,,,1,7,1218,,0.0,,,,,1,8,1218,,0.0,,,,,1,9,1218,,0.0,,,,,1,10,1218,,0.0,,,,,1,11,1218,,0.0,,,,,,,1,1,1218,,0.0,,,1,1,1218,,0.0,1,1
1219,vue6z1mq,628b8f4e2c0f77674cf97ccc,0,44,44,thanks,Thanks,2022-08-31 11:14:37.177350,1,,,104.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1219,,0.0,1,8,2,1,1,1,1,1219,,0.0,108.0,0.0,A,1,1,1,1219,,84.0,98.0,84.0,A,1,1,2,1219,,0.0,103.0,88.0,A,1,1,3,1219,,0.0,17.0,92.0,A,1,1,4,1219,,0.0,19.0,96.0,A,1,1,5,1219,,0.0,82.0,100.0,A,1,1,6,1219,,0.0,95.0,104.0,B,1,1,7,1219,,0.0,44.0,140.0,B,1,1,8,1219,,0.0,20.0,160.0,B,1,1,9,1219,,0.0,62.0,180.0,B,1,1,10,1219,,0.0,13.0,180.0,B,1,1,11,1219,,20.0,0,9,6,20,1,20.0,1,1,1219,,0.0,minority,majority,1,1,1219,,0.0,1,1
1220,qxitxuix,61716052a11968c4644776b7,0,44,44,thanks,Thanks,2022-08-31 11:14:38.040026,1,,,108.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1220,,0.0,1,8,2,1,1,1,1,1220,,0.0,173.0,0.0,B,0,1,1,1220,,0.0,53.0,20.0,B,0,1,2,1220,,0.0,57.0,40.0,B,0,1,3,1220,,0.0,43.0,60.0,A,0,1,4,1220,,0.0,78.0,96.0,A,0,1,5,1220,,0.0,88.0,100.0,A,0,1,6,1220,,0.0,39.0,104.0,A,0,1,7,1220,,108.0,77.0,108.0,B,0,1,8,1220,,0.0,54.0,160.0,B,0,1,9,1220,,0.0,42.0,180.0,B,0,1,10,1220,,0.0,53.0,180.0,B,0,1,11,1220,,0.0,1,5,1,100,1,0.0,1,1,1220,,0.0,only_d,random,1,1,1220,,0.0,1,1
1221,7w4zvaig,62aa33eec600b41d4dc4b4e8,0,44,44,thanks,Thanks,2022-08-31 11:14:41.497234,1,,,107.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1221,,0.0,1,8,2,1,1,1,1,1221,,0.0,140.0,0.0,A,1,1,1,1221,,84.0,98.0,84.0,A,1,1,2,1221,,0.0,65.0,88.0,A,1,1,3,1221,,0.0,22.0,92.0,B,1,1,4,1221,,0.0,31.0,80.0,A,1,1,5,1221,,0.0,70.0,100.0,A,1,1,6,1221,,0.0,107.0,104.0,A,1,1,7,1221,,0.0,124.0,108.0,A,1,1,8,1221,,0.0,51.0,112.0,A,1,1,9,1221,,0.0,80.0,116.0,B,1,1,10,1221,,0.0,58.0,180.0,B,1,1,11,1221,,23.0,0,8,3,23,1,23.0,1,1,1221,,0.0,only_c,majority,1,1,1221,,0.0,1,1
1222,7kyferie,62da69d7936b678c7b3094f7,0,44,44,thanks,Thanks,2022-08-31 11:14:42.019972,1,,,108.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1222,,0.0,1,8,2,1,1,1,1,1222,,0.0,75.0,0.0,A,0,1,1,1222,,0.0,120.0,84.0,B,0,1,2,1222,,0.0,248.0,40.0,B,0,1,3,1222,,0.0,102.0,60.0,B,0,1,4,1222,,0.0,39.0,80.0,A,0,1,5,1222,,0.0,61.0,100.0,A,0,1,6,1222,,0.0,118.0,104.0,A,0,1,7,1222,,108.0,28.0,108.0,A,0,1,8,1222,,0.0,165.0,112.0,A,0,1,9,1222,,0.0,197.0,116.0,A,0,1,10,1222,,0.0,60.0,116.0,A,0,1,11,1222,,0.0,1,4,9,39,1,0.0,1,1,1222,,0.0,only_c,only_c,1,1,1222,,0.0,1,1
1223,2mniysq2,5b1d5fabbdf4e10001638a19,0,44,44,thanks,Thanks,2022-08-31 11:14:42.379228,1,,,100.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1223,,0.0,1,8,2,1,1,1,1,1223,,0.0,49.0,0.0,A,1,1,1,1223,,0.0,147.0,84.0,B,1,1,2,1223,,0.0,93.0,40.0,A,1,1,3,1223,,0.0,40.0,92.0,A,1,1,4,1223,,0.0,40.0,96.0,A,1,1,5,1223,,100.0,48.0,100.0,A,1,1,6,1223,,0.0,50.0,104.0,A,1,1,7,1223,,0.0,95.0,108.0,A,1,1,8,1223,,0.0,37.0,112.0,A,1,1,9,1223,,0.0,99.0,116.0,A,1,1,10,1223,,0.0,35.0,116.0,A,1,1,11,1223,,0.0,1,6,6,100,1,0.0,1,1,1223,,0.0,only_c,majority,1,1,1223,,0.0,1,1
1224,6wytv9mz,6156fef09d1ab07148870099,0,44,44,thanks,Thanks,2022-08-31 11:14:42.865673,1,,,146.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1224,,0.0,1,8,2,1,1,1,1,1224,,0.0,34.0,0.0,A,0,1,1,1224,,0.0,187.0,84.0,A,0,1,2,1224,,0.0,180.0,88.0,A,0,1,3,1224,,0.0,18.0,92.0,A,0,1,4,1224,,0.0,35.0,96.0,A,0,1,5,1224,,0.0,29.0,100.0,A,0,1,6,1224,,0.0,11.0,104.0,A,0,1,7,1224,,0.0,12.0,108.0,A,0,1,8,1224,,0.0,30.0,112.0,A,0,1,9,1224,,116.0,11.0,116.0,A,0,1,10,1224,,0.0,12.0,116.0,A,0,1,11,1224,,30.0,0,6,8,30,1,30.0,1,1,1224,,0.0,only_c,random,1,1,1224,,0.0,1,1
1225,a7ggg1sc,5e19d095c5d2902507755956,0,44,44,thanks,Thanks,2022-08-31 11:14:47.531151,1,,,123.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1225,,0.0,1,8,2,1,1,1,1,1225,,0.0,41.0,0.0,A,1,1,1,1225,,84.0,107.0,84.0,A,1,1,2,1225,,0.0,79.0,88.0,B,1,1,3,1225,,0.0,66.0,60.0,A,1,1,4,1225,,0.0,218.0,96.0,A,1,1,5,1225,,0.0,28.0,100.0,A,1,1,6,1225,,0.0,232.0,104.0,A,1,1,7,1225,,0.0,21.0,108.0,B,1,1,8,1225,,0.0,10.0,160.0,B,1,1,9,1225,,0.0,20.0,180.0,B,1,1,10,1225,,0.0,41.0,180.0,A,1,1,11,1225,,39.0,0,10,3,39,1,39.0,1,1,1225,,0.0,only_d,only_c,1,1,1225,,0.0,1,1
1226,b1mutf8i,62ececf09d04c75b0ac68b0b,0,44,44,thanks,Thanks,2022-08-31 11:14:52.206746,1,,,108.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1226,,0.0,1,8,2,1,1,1,1,1226,,0.0,122.0,0.0,A,0,1,1,1226,,0.0,91.0,84.0,A,0,1,2,1226,,0.0,118.0,88.0,B,0,1,3,1226,,0.0,56.0,60.0,A,0,1,4,1226,,0.0,49.0,96.0,B,0,1,5,1226,,0.0,69.0,100.0,A,0,1,6,1226,,0.0,47.0,104.0,A,0,1,7,1226,,108.0,37.0,108.0,B,0,1,8,1226,,0.0,112.0,160.0,A,0,1,9,1226,,0.0,33.0,116.0,B,0,1,10,1226,,0.0,62.0,180.0,A,0,1,11,1226,,0.0,1,1,5,55,1,0.0,1,1,1226,,0.0,only_c,only_c,1,1,1226,,0.0,1,1
1227,i086b2pz,5ede0c4e636ea901e21addfd,0,44,44,thanks,Thanks,2022-08-31 11:14:55.415604,1,,,100.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1227,,0.0,1,8,2,1,1,1,1,1227,,0.0,140.0,0.0,A,1,1,1,1227,,0.0,19.0,84.0,A,1,1,2,1227,,0.0,21.0,88.0,A,1,1,3,1227,,0.0,15.0,92.0,A,1,1,4,1227,,0.0,33.0,96.0,A,1,1,5,1227,,100.0,46.0,100.0,B,1,1,6,1227,,0.0,25.0,120.0,B,1,1,7,1227,,0.0,14.0,140.0,B,1,1,8,1227,,0.0,25.0,160.0,B,1,1,9,1227,,0.0,27.0,180.0,B,1,1,10,1227,,0.0,79.0,180.0,B,1,1,11,1227,,0.0,1,3,9,83,1,0.0,1,1,1227,,0.0,minority,minority,1,1,1227,,0.0,1,1
1228,53zgd99f,5ee64d0bf796cb3b252a8c99,0,44,44,thanks,Thanks,2022-08-31 11:14:55.405225,1,,,144.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1228,,0.0,1,8,2,1,1,1,1,1228,,0.0,80.0,0.0,B,0,1,1,1228,,0.0,44.0,20.0,A,0,1,2,1228,,88.0,35.0,88.0,A,0,1,3,1228,,0.0,42.0,92.0,A,0,1,4,1228,,0.0,47.0,96.0,B,0,1,5,1228,,0.0,23.0,100.0,B,0,1,6,1228,,0.0,24.0,120.0,B,0,1,7,1228,,0.0,24.0,140.0,B,0,1,8,1228,,0.0,22.0,160.0,B,0,1,9,1228,,0.0,15.0,180.0,B,0,1,10,1228,,0.0,30.0,180.0,B,0,1,11,1228,,56.0,0,8,8,56,1,56.0,1,1,1228,,0.0,only_d,only_c,1,1,1228,,0.0,1,1
1229,n038wq2i,5992edfc3ae1c8000110610b,0,44,44,thanks,Thanks,2022-08-31 11:14:58.402465,1,,,180.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1229,,0.0,1,8,2,1,1,1,1,1229,,0.0,83.0,0.0,B,1,1,1,1229,,0.0,96.0,20.0,A,1,1,2,1229,,0.0,97.0,88.0,A,1,1,3,1229,,0.0,29.0,92.0,A,1,1,4,1229,,0.0,52.0,96.0,A,1,1,5,1229,,0.0,24.0,100.0,A,1,1,6,1229,,104.0,25.0,104.0,A,1,1,7,1229,,0.0,63.0,108.0,B,1,1,8,1229,,0.0,85.0,160.0,B,1,1,9,1229,,0.0,29.0,180.0,B,1,1,10,1229,,0.0,104.0,180.0,A,1,1,11,1229,,76.0,0,8,9,76,1,76.0,1,1,1229,,0.0,only_c,only_c,1,1,1229,,0.0,1,1
1230,m84rlcrn,62e02596b92f410946e852c9,0,44,44,thanks,Thanks,2022-08-31 11:14:59.470235,1,,,96.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1230,,0.0,1,8,2,1,1,1,1,1230,,0.0,44.0,0.0,A,0,1,1,1230,,0.0,25.0,84.0,B,0,1,2,1230,,0.0,30.0,40.0,A,0,1,3,1230,,0.0,14.0,92.0,A,0,1,4,1230,,96.0,24.0,96.0,A,0,1,5,1230,,0.0,24.0,100.0,B,0,1,6,1230,,0.0,63.0,120.0,B,0,1,7,1230,,0.0,52.0,140.0,B,0,1,8,1230,,0.0,11.0,160.0,B,0,1,9,1230,,0.0,13.0,180.0,B,0,1,10,1230,,0.0,21.0,180.0,B,0,1,11,1230,,0.0,1,1,5,15,1,0.0,1,1,1230,,0.0,minority,sophisticated,1,1,1230,,0.0,1,1
1231,93txlw3t,5d960ffd35a770001a9a0592,0,44,44,thanks,Thanks,2022-08-31 11:14:59.513304,1,,,116.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1231,,0.0,1,8,2,1,1,1,1,1231,,0.0,99.0,0.0,A,1,1,1,1231,,0.0,116.0,84.0,A,1,1,2,1231,,0.0,68.0,88.0,A,1,1,3,1231,,0.0,63.0,92.0,A,1,1,4,1231,,0.0,52.0,96.0,A,1,1,5,1231,,0.0,94.0,100.0,A,1,1,6,1231,,0.0,70.0,104.0,A,1,1,7,1231,,0.0,47.0,108.0,A,1,1,8,1231,,0.0,69.0,112.0,B,1,1,9,1231,,0.0,35.0,180.0,A,1,1,10,1231,,116.0,63.0,116.0,A,1,1,11,1231,,0.0,1,8,7,100,1,0.0,1,1,1231,,0.0,only_c,random,1,1,1231,,0.0,1,1
1232,xaqk2y6b,575d08ef85d90500061ef59b,0,44,44,thanks,Thanks,2022-08-31 11:15:01.808165,1,,,133.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1232,,0.0,1,8,2,1,1,1,1,1232,,0.0,181.0,0.0,A,0,1,1,1232,,0.0,64.0,84.0,A,0,1,2,1232,,0.0,61.0,88.0,A,0,1,3,1232,,0.0,54.0,92.0,B,0,1,4,1232,,0.0,29.0,80.0,A,0,1,5,1232,,100.0,28.0,100.0,A,0,1,6,1232,,0.0,22.0,104.0,A,0,1,7,1232,,0.0,33.0,108.0,B,0,1,8,1232,,0.0,185.0,160.0,B,0,1,9,1232,,0.0,32.0,180.0,B,0,1,10,1232,,0.0,133.0,180.0,B,0,1,11,1232,,33.0,0,9,10,33,1,33.0,1,1,1232,,0.0,random,majority,1,1,1232,,0.0,1,1
1233,ckdtg5oa,611fe0f24abe3cc63f4fd424,0,44,44,thanks,Thanks,2022-08-31 11:15:04.896518,1,,,112.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1233,,0.0,1,8,2,1,1,1,1,1233,,0.0,73.0,0.0,A,1,1,1,1233,,0.0,63.0,84.0,B,1,1,2,1233,,0.0,45.0,40.0,A,1,1,3,1233,,0.0,36.0,92.0,A,1,1,4,1233,,0.0,20.0,96.0,A,1,1,5,1233,,0.0,35.0,100.0,A,1,1,6,1233,,0.0,22.0,104.0,A,1,1,7,1233,,0.0,14.0,108.0,A,1,1,8,1233,,112.0,19.0,112.0,A,1,1,9,1233,,0.0,40.0,116.0,A,1,1,10,1233,,0.0,52.0,116.0,B,1,1,11,1233,,0.0,1,1,3,20,1,0.0,1,1,1233,,0.0,only_c,only_c,1,1,1233,,0.0,1,1
1234,k61oyfzf,61583e5838de2383e5d85e8e,0,44,44,thanks,Thanks,2022-08-31 11:15:17.597690,1,,,108.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1234,,0.0,1,8,2,1,1,1,1,1234,,0.0,139.0,0.0,A,0,1,1,1234,,0.0,151.0,84.0,B,0,1,2,1234,,0.0,76.0,40.0,A,0,1,3,1234,,0.0,50.0,92.0,A,0,1,4,1234,,0.0,56.0,96.0,A,0,1,5,1234,,0.0,37.0,100.0,A,0,1,6,1234,,0.0,38.0,104.0,A,0,1,7,1234,,108.0,36.0,108.0,A,0,1,8,1234,,0.0,45.0,112.0,A,0,1,9,1234,,0.0,33.0,116.0,A,0,1,10,1234,,0.0,30.0,116.0,A,0,1,11,1234,,0.0,1,3,8,78,1,0.0,1,1,1234,,0.0,only_c,majority,1,1,1234,,0.0,1,1
1235,5xn7yar8,5eb7094fbb8ed70b61398cff,0,44,44,thanks,Thanks,2022-08-31 11:15:17.837506,1,,,100.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1235,,0.0,1,8,2,1,1,1,1,1235,,0.0,68.0,0.0,B,1,1,1,1235,,0.0,47.0,20.0,A,1,1,2,1235,,0.0,91.0,88.0,B,1,1,3,1235,,0.0,40.0,60.0,B,1,1,4,1235,,0.0,204.0,80.0,A,1,1,5,1235,,100.0,64.0,100.0,B,1,1,6,1235,,0.0,14.0,120.0,B,1,1,7,1235,,0.0,321.0,140.0,A,1,1,8,1235,,0.0,87.0,112.0,A,1,1,9,1235,,0.0,49.0,116.0,A,1,1,10,1235,,0.0,25.0,116.0,A,1,1,11,1235,,0.0,1,4,7,76,1,0.0,1,1,1235,,0.0,only_c,only_c,1,1,1235,,0.0,1,1
1236,hphqtrvc,5e661efb1b2aa7390f83923f,0,44,44,thanks,Thanks,2022-08-31 11:15:22.767666,1,,,136.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1236,,0.0,1,8,2,1,1,1,1,1236,,0.0,83.0,0.0,A,0,1,1,1236,,0.0,52.0,84.0,A,0,1,2,1236,,0.0,58.0,88.0,A,0,1,3,1236,,0.0,48.0,92.0,A,0,1,4,1236,,0.0,35.0,96.0,A,0,1,5,1236,,0.0,41.0,100.0,B,0,1,6,1236,,0.0,43.0,120.0,B,0,1,7,1236,,0.0,28.0,140.0,B,0,1,8,1236,,0.0,28.0,160.0,A,0,1,9,1236,,116.0,21.0,116.0,B,0,1,10,1236,,0.0,24.0,180.0,B,0,1,11,1236,,20.0,0,10,8,20,1,20.0,1,1,1236,,0.0,only_c,only_d,1,1,1236,,0.0,1,1
1237,uhy5szzi,614e4f5af7eba1c013541155,0,44,44,thanks,Thanks,2022-08-31 11:15:24.023144,1,,,168.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1237,,0.0,1,8,2,1,1,1,1,1237,,0.0,101.0,0.0,A,1,1,1,1237,,0.0,40.0,84.0,A,1,1,2,1237,,0.0,72.0,88.0,A,1,1,3,1237,,0.0,40.0,92.0,A,1,1,4,1237,,0.0,29.0,96.0,A,1,1,5,1237,,0.0,25.0,100.0,A,1,1,6,1237,,0.0,35.0,104.0,A,1,1,7,1237,,0.0,25.0,108.0,A,1,1,8,1237,,0.0,22.0,112.0,A,1,1,9,1237,,116.0,25.0,116.0,A,1,1,10,1237,,0.0,25.0,116.0,A,1,1,11,1237,,52.0,0,6,9,52,1,52.0,1,1,1237,,0.0,only_c,random,1,1,1237,,0.0,1,1
1238,xu5ndx17,613e4fe98859554b7170871b,0,44,44,thanks,Thanks,2022-08-31 11:15:34.604242,1,,,151.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1238,,0.0,1,8,2,1,1,1,1,1238,,0.0,204.0,0.0,B,0,1,1,1238,,0.0,182.0,20.0,A,0,1,2,1238,,0.0,108.0,88.0,A,0,1,3,1238,,0.0,60.0,92.0,A,0,1,4,1238,,0.0,60.0,96.0,A,0,1,5,1238,,100.0,39.0,100.0,B,0,1,6,1238,,0.0,21.0,120.0,B,0,1,7,1238,,0.0,32.0,140.0,B,0,1,8,1238,,0.0,26.0,160.0,B,0,1,9,1238,,0.0,21.0,180.0,B,0,1,10,1238,,0.0,105.0,180.0,B,0,1,11,1238,,51.0,0,10,9,51,1,51.0,1,1,1238,,0.0,minority,minority,1,1,1238,,0.0,1,1
1239,lmwxvfhc,5f6fb649d4da20577e29c9fa,0,44,44,thanks,Thanks,2022-08-31 11:15:37.210209,1,,,84.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,1239,,0.0,1,8,2,1,1,1,1,1239,,0.0,84.0,0.0,A,1,1,1,1239,,84.0,95.0,84.0,A,1,1,2,1239,,0.0,58.0,88.0,A,1,1,3,1239,,0.0,57.0,92.0,A,1,1,4,1239,,0.0,27.0,96.0,B,1,1,5,1239,,0.0,104.0,100.0,B,1,1,6,1239,,0.0,118.0,120.0,B,1,1,7,1239,,0.0,54.0,140.0,A,1,1,8,1239,,0.0,27.0,112.0,A,1,1,9,1239,,0.0,222.0,116.0,A,1,1,10,1239,,0.0,37.0,116.0,A,1,1,11,1239,,0.0,1,2,5,40,1,0.0,1,1,1239,,0.0,only_c,only_c,1,1,1239,,0.0,1,1
